gene
NRAS
TPX2
HMGB2
BMP5
EGR3
NUP98
HOXB9
RAC3
GART
WRN
ROD1
CDH2
TPR
FZD1
RFX3
CSNK1E
FGF1
MPP6
NCOA2
STMN2
MNAT1
GTF2B
KPNA1
TCERG1
SOX4
CBX8
NR5A1
DDX17
KPNA6
RGS7
ZNF238
RPL37A
RPL10A
THBS1
FZR1
PRDX2
ASF1B
SPRY1
TBL1XR1
BMPR1B
MYST3
EMX2
SP2
EIF2S2
LMNB1
TBX3
PRKAR1A
SFRS18
LUM
WDHD1
BUB1B
ATP1A3
NUP50
RPA2
UBE2D1
STAT6
SOS2
CCT3
HDAC9
NFIB
HOXC6
CS
CORO1C
MAPK10
CSF2
TEAD4
DVL2
PAX7
POSTN
PLP1
YES1
COL12A1
DLX5
TRRAP
MINPP1
TAF5
CDX2
RPS4X
ID3
RFC5
NOVA1
SMAD5
ATP2B1
ROBO1
NSUN3
NUP107
APEX1
HMGB3
PARP1
PHIP
PAK1
NUP88
WDR26
PPP2R2B
TPK1
MPP1
MXD1
RBMS1
ACVR1B
CCNB2
SPEN
ZNF281
DAXX
NPAT
NCOR2
PPP2CA
TSC2
CHAF1A
STAT1
LDB2
RANBP6
LOXL1
MTF2
PIK3R1
SPRY4
FGF9
CCNK
DTNA
ZBTB17
RET
SIRT1
RBPJ
NIPBL
G3BP1
MYB
NRG1
GRHL2
TP63
UGDH
PRKCE
IKZF2
PBRM1
LSM6
MAP1B
SCAMP1
ATXN2
DUT
CCNT2
PAICS
CCND3
EED
ENO3
SIX2
PRIM2
SP8
PSMC2
SALL1
NFATC2
ORC1L
WASL
UNC5D
SEC61A2
ZNF503
MYT1
MFAP2
SFRS4
OTX2
KIF23
CECR6
ACSL4
SFPQ
HIST3H2BB
SKP1
LINGO2
AURKA
SIX3
MMP2
NCOA6
PSMB4
SMC2
MTA2
PSMC1
CBX4
SNRPD1
SV2A
CXCR4
HMGCR
TEK
ZNF609
RPL27
TRIM24
STRBP
YY1
PSMB3
MYL4
MPP4
POU4F3
ITPR2
PAPOLA
MPP3
RIT2
ADNP
ACTA1
EYA3
CDC7
FAM5C
FGF12
MPP7
CUGBP1
NFKBIA
NR5A2
MAPRE3
NBN
ATF1
E2F4
UBE2A
DLK1
THRB
SEC61A1
PCDH7
EIF2S1
MTA1
RPL3L
PIPOX
CALR
GRAP2
GPM6B
ATF2
PPAT
PSMB5
RNF103
EIF4G1
NOTCH3
ACTG2
STAT4
RUVBL1
LMO2
MYF6
SNW1
IGF2BP1
RERE
GNL2
PPP3CA
THOC1
TFAP2C
CCT8
EVI1
GTF2H1
TSG101
ATIC
INHBA
RBL1
TBR1
DPYSL3
POU5F1
MYH2
LIN28
FOXP2
YWHAH
NRG2
ELOVL2
SOX9
CNBP
XPO5
ESCO1
WDR44
BMPR2
BXDC2
DLX2
ORC3L
PAX2
ERCC1
MSN
GNB1
HDLBP
MITF
EPHA7
BATF
PSMB6
ACE2
ATP2C1
PAXIP1
TXNRD1
PTBP1
HNRNPL
SMARCC1
CAMKV
GMPS
SYK
PFN1
USO1
FBN1
ERCC4
PGM1
NEK2
LHX1
SMARCB1
WAS
PKLR
ABL2
NCK1
EEF1E1
ATP6V1B2
NOV
TBX5
MTFMT
FOXO4
AMMECR1
NUP35
SOX2
NUP160
HNF1A
KLF12
MAD2L2
HSPG2
RAD54L
ROR1
HOXD12
FBXL20
RAD51C
DDX18
PCDH8
AHSA1
ZIC3
GCK
RPL30
LDB1
PRPF8
HNRNPH2
ARFGEF1
EIF3I
NUCKS1
LDB3
PMP22
PRKCA
TARS
PDGFRB
SIX1
VSX2
SNRPD3
NONO
MSX1
SQSTM1
E2F3
ZIC2
G6PC
SORT1
ZEB2
PKD2
SFRP2
NR2F2
TIA1
KPNA4
ING2
VCL
CHUK
ASCL1
ACVR2B
LPHN2
IGFBP2
NLRP2
GMPPB
SFRP1
KLF4
PSME2
PSMD7
SMEK2
SP4
PTPRD
MYH6
EYA2
H1F0
ALAS2
CDC14A
MSTN
HSPA5
NRL
PI15
TUBA1B
DCX
IRF2BP2
FZD7
IDH1
COL4A1
FOSL2
CEBPZ
NFKB2
BDNF
AEBP2
TPM1
CRISPLD2
SUPT6H
MYO1D
RPL13A
EYA1
UBTF
RPL38
ZNF385D
SKP2
CDC23
NKX2-1
SAMD4A
TSR1
SUZ12
SYT6
MEF2D
ENO2
GABRB3
RPS6KA1
PRRX1
HK1
AURKB
PAX1
UCHL1
DST
STOML2
PPP2R1B
SHMT1
MSX2
NRIP1
BACH1
PRDX1
CENPF
CDK8
PTBP2
DNMT3A
REV3L
SLC8A3
JAG2
TBX4
SOCS3
WDR4
MDM4
ORC4L
PIK3R4
RPL13
MTF1
REL
FST
PPP2R5D
SMEK1
CDKN2C
HK3
NFATC4
CDH1
HUWE1
CUL4B
CHD1
CBFB
SON
DDR2
PAX8
PTPN6
SS18
CDC5L
MEOX2
ARF3
KRT5
FBLN2
CALD1
LYN
ACTA2
SNRPA1
TWIST1
CDKN1B
CORO1A
TNIK
FZD2
LMNB2
TRIM33
MTA3
GRM2
E2F5
MAP3K3
TRIP12
CANX
VEZF1
TSHZ3
SIM1
CUX1
IDE
HSPH1
FERMT2
RAD50
RUNX1T1
SORCS3
TEAD1
GPD1
TIPIN
STK4
XRCC4
TTRAP
RIMS2
RSL1D1
MEOX1
H2AFV
NR6A1
RRAS2
SH3KBP1
NSUN2
CCT5
PCDH1
SART1
FOXA1
PDE4B
ACVR1C
KBTBD10
HOXD13
HOXA7
CKAP5
CSDA
TXNDC1
RBM35B
SEH1L
RBX1
GPC4
EDEM3
ACTL6A
ANK3
FGF3
RNASEH2A
EPRS
SHOX2
MYST4
PLAGL2
GJB1
TMEM48
RFC2
GPR37
NFYB
MYH11
GPBP1
LAMB1
BMP1
LMO1
SSRP1
FOXM1
CDC16
BAX
MEIS1
SLC39A10
TSC1
PAWR
KHDRBS1
MYOG
PHC3
RNGTT
IKZF4
CCNA1
NFAT5
CHD3
RFX2
KLF1
NME7
GBX2
STC1
SERPINH1
EDNRB
RORA
E4F1
CRX
AFF3
MDC1
KHDRBS2
TPM2
SV2B
ACE
MAPRE2
PRPF3
PELI1
ATP8A1
LRRC4C
ERGIC2
ARX
ACSL3
HSP90B1
EVL
PFAS
TMEM59
MAT2A
PAK2
CENPE
ALDH5A1
PRKAG2
NID2
RANBP1
NMI
TOX4
UPF1
PRKAR2A
RRP9
RBM14
OVOL2
FLNA
PBX1
SLC20A1
ARRDC3
CHD4
RBM39
CHD6
RUNX1
HS2ST1
ALB
RORB
ANGPTL2
MYO9A
NASP
ZIC1
DSCC1
NARG1L
PLCG2
HOXB1
RAD23A
ZBTB20
ATOH1
ZBTB16
STX16
EIF2A
ANP32B
WWP2
BARHL1
FAM60A
CTSA
USP34
SCG2
GNAI2
EPHB1
RUFY3
PPTC7
EGLN3
TGFB3
TGFB1I1
IKZF3
GPR88
LHX9
ZC3H15
GNAT1
MBNL1
THBS2
TCF12
HOXB7
PTGS2
SPSB4
ENC1
KCNN2
MYBL1
SCD
ZNF532
FXR1
DSPP
PLAG1
C10orf26
DUSP16
PER1
CDH6
NR2F1
EYA4
GTF2A1
BARD1
IPO7
CBLN1
