gene
KBTBD13
KCNA1
KCNA2
KCNA5
KCNC1
KCNC3
KCND3
KCNE2
KCNE3
KCNH2
KCNJ18
KCNJ2
KCNJ5
KCNJ6
KCNK18
KCNK3
KCNK4
KCNK9
KCNN3
KCNN4
KCNQ1OT1
KCNQ2
KCNQ3
KCNQ4
KCNQ5
KCNT1
KCNT2
KCTD17
KDF1
KDM1A
KDM6B
KIF11
KIF1B
KIF21A
KIF22
KIF2A
KIF5A
KIF5C
KIRREL3
KIT
KITLG
KLF11
KLHDC8B
KLHL10
KLHL24
KLLN
KMT2A
KMT2B
KMT2C
KMT2D
KMT2E
KMT5B
KRAS
KRIT1
KRT1
KRT12
KRT13
KRT16
KRT17
KRT2
KRT3
KRT4
KRT5
KRT6A
KRT6B
KRT6C
KRT71
KRT74
KRT75
KRT81
KRT86
KRT9
LAMA4
LDB3
LEFTY2
LEMD3
LGI1
LHX4
LIMA1
LIMS2
LIPI
LITAF
LMNB1
LMX1B
LORICRIN
LOX
LRP12
LRP6
LRRC8A
LRRK2
LYZ
MACF1
MAF
MAFA
MAFB
MAGEL2
MAP2K1
MAP2K2
MAP3K1
MAP3K6
MAP3K7
MAPK10
MAPK8IP1
MAPK8IP3
MAPKAPK3
MAPRE2
MARCHF6
MAST1
MASTL
MATR3
MAX
MBD5
MBL2
MC1R
MC3R
MC4R
MCM2
MCM6
MECOM
MEF2C
MEIS2
MEN1
MFAP5
MIB1
MIP
MIR140
MIR17HG
MIR184
MIR204
MIR96
MITF
MKRN3
MLH3
MMP19
MN1
MNX1
MOG
MORC2
MPZ
MR1
MRAP2
MRAS
MRE11
MSH3
MSR1
MSX1
MSX2
MTAP
MTOR
MUC1
MVD
MYCN
MYF6
MYH11
MYH14
MYH3
MYH6
MYH8
MYH9
MYL2
MYL4
MYO1A
MYOCD
MYOT
MYOZ2
MYPN
MYRF
MYT1L
NAA15
NACC1
NANOS1
NAT1
NAT2
NCSTN
NDUFA13
NEDD4L
NEFH
NEUROD1
NEUROD2
NEXN
NF1
NF2
NFE2L2
NFIA
NFIB
NFIX
NFKB1
NFKB2
NFKBIA
NIPA1
NIPBL
NKX2-1
NKX2-5
NLRC4
NLRP12
NLRP3
NOBOX
NODAL
NOG
NOL3
NOTCH1
NOTCH2
NOTCH2NLC
NOTCH3
NPAT
NPRL2
NPRL3
NR2F1
NR2F2
NR3C2
NRAS
NRIP1
NSD1
NSMF
NTF4
NTN1
NTRK2
NUDT15
NUTM2B-AS1
OPA1
OPN1SW
OPTN
OSBPL2
OSMR
OTX2
OVOL2
P2RX2
P4HA2
P4HB
PACS1
PACS2
PAFAH1B1
PAK1
PALLD
PANX1
PAX2
PAX4
PAX5
PAX6
PAX8
PAX9
PBRM1
PBX1
PCGF2
PCSK1
PCSK9
PDCD10
PDE11A
PDE1C
PDE3A
PDE4D
PDE8B
PDGFB
PDGFRA
PDGFRB
PDYN
PER2
PER3
PFN1
PHACTR1
PHF21A
PHIP
PHOX2B
PIEZO1
PIK3CA
PIK3CD
PIK3R2
PIKFYVE
PITPNM3
PITX1
PITX2
PITX3
PKD1
PKD2
PKP2
PLAGL1
PLAU
PLCB4
PLCG2
PLD3
PLIN1
PMP2
PMVK
POFUT1
POGZ
POLD1
POLR1A
POMP
POT1
POU3F3
POU4F3
POU6F2
PPM1D
PPP1CB
PPP2CA
PPP2R1A
PPP2R2B
PPP2R5D
PPP3CA
PRDM16
PRDM6
PRICKLE2
PRIMPOL
PRKACA
PRKAG2
PRKAG3
PRKAR1A
PRKCSH
PRKD1
PRKG1
PRLR
PROZ
PRPF3
PRPF31
PRPF4
PRPF6
PRPF8
PRRT2
PRSS1
PSEN1
PSEN2
PSENEN
PSMD12
PSTPIP1
PTCH1
PTCH2
PTDSS1
PTEN
PTHLH
PTPN11
PUF60
PUM1
PURA
QRICH1
RAB11B
RAB7A
RABL3
RAC1
RAC2
RAC3
RAD21
RAD50
RAD51
RAD51D
RAF1
RAI1
RANBP2
RAPGEF2
RARS1
RASA1
RAX2
RB1
RB1CC1
RBM12
RBM20
RBPJ
REEP1
RELA
REN
RERE
REST
RHBDF2
RHOA
RIMS1
RIT1
RNASEL
RNF125
RNF13
RNF135
RNF139
RNF170
RNF43
ROBO2
ROBO4
RORA
RORB
RP9
RPL11
RPL13
RPL15
RPL18
RPL21
RPL26
RPL27
RPL35
RPL35A
RPL5
RPS10
RPS15A
RPS17
RPS19
RPS23
RPS24
RPS26
RPS27
RPS28
RPS29
RPS7
RPSA
RRAS2
RTN2
RUNX1
RUNX2
RXFP2
RYR2
SALL1
SALL4
SAMD12
SAMD9L
SART3
SATB2
SCN10A
SCN11A
SCN1A
SCN1B
SCN2A
SCN2B
SCN3A
SCN3B
SCN4B
SCN8A
SDHAF2
SDHB
SDHC
SDHD
SEC61A1
SEC63
SEMA3A
SEMA3E
SEMA7A
SEPTIN12
SEPTIN9
SERPIND1
SERPINI1
SET
SETBP1
SETD2
SETD5
SF3B4
SFTPA2
SFTPC
SGCE
SGMS2
SH3BP2
SHANK2
SHANK3
SHH
SHOC2
SIK1
SIN3A
SIX1
SIX3
SIX5
SIX6
SKI
SLC10A2
SLC16A12
SLC17A8
SLC17A9
SLC1A2
SLC1A3
SLC20A2
SLC25A11
SLC25A24
SLC26A8
SLC30A2
SLC39A5
SLC40A1
SLC44A4
SLC4A11
SLC52A1
SLC6A2
SLC9A3R1
SLC9A9
SLCO1B1
SLITRK1
SMAD3
SMAD4
SMAD6
SMAD9
SMARCA2
SMARCA4
SMARCAD1
SMARCB1
SMARCC2
SMARCE1
SMC3
SMCHD1
SMN2
SNAP25
SNCA
SNCAIP
SNCB
SNRNP200
SNRPB
SNRPE
SNTA1
SON
SOS1
SOS2
SOX10
SOX11
SOX17
SOX2
SOX4
SOX5
SOX9
SPAST
SPECC1L
SPINK1
SPINT2
SPRED1
SPRY2
SPTAN1
SPTLC1
SPTLC2
SQSTM1
SRC
SRCAP
SRP72
SSTR5
STAG1
STARD7
STAT3
STEAP3
STING1
STK11
STX16
STX1B
STXBP1
SUFU
SUMO1
SYCP3
SYNE1
SYNE2
SYNGAP1
SYT1
SYT2
TAB2
TARDBP
TAS2R16
TAS2R38
TBK1
TBL1XR1
TBR1
TBX1
TBX18
TBX2
TBX20
TBX3
TBX4
TBX5
TBXA2R
TBXT
TCF12
TCF20
TCF3
TCF4
TCOF1
TDGF1
TDO2
TEAD1
TEK
TENM4
TERC
TFAP2A
TFAP2B
TGFB2
TGFB3
TGFBI
TGFBR1
TGFBR2
TGIF1
TGM6
THAP1
THBD
THPO
THRA
THSD1
TIA1
TIMP3
TINF2
TLK2
TLL1
TMEM127
TMEM240
TMEM43
TMEM63A
TMEM98
TMLHE
TMPO
TNC
TNFAIP3
TNFRSF10B
TNFRSF1A
TNNC1
TNNI2
TNNI3K
TNNT2
TNNT3
TNPO3
TNRC6A
TOPORS
TOR1A
TP53
TP63
TPCN2
TPM1
TPM2
TPM3
TPSAB1
TRAF3
TRIM44
TRIM71
TRIO
TRIP12
TRPA1
TRPC3
TRPC6
TRPM4
TRPS1
TRPV3
TRPV4
TRRAP
TSC1
TSC2
TSHZ1
TTBK2
TTN
TTR
TUBA1A
TUBA3D
TUBA4A
TUBB
TUBB1
TUBB2A
TUBB2B
TUBB4A
TUBB4B
TUBB6
TUBB8
TUBG1
TWIST1
UBAP1
UBE3A
UBIAD1
UBTF
UFSP2
UMOD
UNC45B
UNG
UPK3A
VANGL1
VANGL2
VAPB
VCAN
VCL
VCP
VEGFC
VIM
VPS35
VPS39
VSX1
VWF
WAC
WARS1
WASF1
WDFY3
WDR11
WDR26
WDR37
WNK4
WNT5A
WT1
XPR1
YAP1
YARS1
YEATS2
YWHAG
YWHAZ
YY1
ZBTB18
ZBTB20
ZCCHC8
ZEB1
ZEB2
ZFHX2
ZFP57
ZFPM2
ZFYVE27
ZIC1
ZIC2
ZIM2
ZMIZ1
ZMYND11
ZNF148
ZNF462
ZNF480
ZNF565
ZNF644
ZNF687
ZNF750
ZP3
ZSWIM6
HSPA1L
NOP56
