L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
2500	-68.29306852991022	-67.7922561261581	-67.86601933950622	-67.55222539526727	-67.72773137976172	-66.75981461778927	-67.40160229621578	-66.99624697332759	-67.03569053864713	-66.61642884824045	-69.00848010760586	-81.61593916127747	-82.85622455311304	-81.71224746520981	-94.57754669374357	-248.20409024570003	-353.6787975758726
2500	-116.44028097461644	-116.70537764443071	-115.24012058159886	-117.67751694044583	-117.05894284937392	-125.91046946841311	-131.1009681204566	-136.29660705574682	-138.62850063590662	-142.56859412876267	-144.4895015822762	-153.7523088454904	-161.16069537395606	-157.36424196558414	-181.54591296498026	-316.95674869123485	-418.70243469681725
2500	-76.40464656561883	-76.43875157090473	-75.73078602039386	-75.31985255001592	-75.13338370074429	-76.83332989780814	-77.5572208694038	-77.10150962618421	-78.12150306758883	-84.18974831469491	-88.34471445492439	-88.97889363675647	-91.2218481956724	-88.1658984091806	-114.58727404795609	-246.48148914583675	-361.5527732219488
2500	-50.398111492809726	-49.7941109769503	-49.80853591775457	-50.00858208505572	-49.132592647341475	-49.2065260262708	-49.89748798091477	-54.77920627248508	-50.04457325167303	-54.76343169657355	-54.3257990419558	-54.63327712395253	-56.089520991501104	-54.31796438328893	-66.10004579602774	-206.9871823338667	-335.74436476280096
2500	-86.08487797619999	-86.63092365883611	-94.55129517207305	-87.3753276864791	-87.54720720067999	-100.07997880740547	-99.14283435134148	-105.17222719726436	-100.4032544462294	-104.55380086360222	-105.19929800274232	-109.58866774247983	-117.55648971197795	-112.9013209597779	-131.0472293475034	-302.9005001171363	-440.8824736715312
2500	-81.62607050977138	-81.42085488193122	-81.23486160799517	-82.34267806063049	-82.63007680025572	-84.74554116930922	-92.67735779126589	-97.55008275513136	-98.34536710285562	-102.70847184512931	-105.13352679728867	-110.34870709764513	-116.94004399164415	-113.12192264530563	-121.56113389391737	-229.2705540288853	-329.96005913064874
2500	-68.20507944670253	-67.80436021152697	-67.74303499260249	-67.44624771720974	-68.53403963673004	-70.83118968832981	-69.89002882531199	-74.81505876308003	-79.8935984919266	-80.17758881427302	-79.66561780924178	-80.76785738564597	-87.92362500496793	-81.5072622867818	-95.17707978078839	-204.22899148762295	-293.1860029952477
2500	-95.28813492557238	-94.88323482265018	-95.43087907994492	-96.85922926790006	-95.79341539764222	-98.86057290885991	-108.76101043466556	-103.71112225931796	-114.80074139029257	-114.43549324560743	-116.19114981164881	-125.34574640992597	-130.21893918811847	-121.76878543327288	-154.4516586565683	-340.92483935503355	-482.5736020254657
2500	-52.00924017763689	-51.776191899018045	-51.541742737536474	-51.190452875687285	-50.79721045477241	-50.1377123915794	-49.75139051277389	-49.451622577891094	-49.21546773025729	-49.24131229084117	-49.00030101897247	-49.83011259839818	-51.9902264556979	-48.82845802784699	-70.32244388905772	-225.11317143538076	-324.3602808829496
2500	-72.06501652950122	-72.64259270242205	-71.98304938485764	-72.17124315663105	-72.91085987264728	-72.85976360829724	-73.75569149291269	-73.69280684137256	-74.18230690135687	-79.3586864217221	-81.05942779607669	-90.36150512336879	-96.84890064500124	-94.02047261326307	-107.55945947364114	-269.53673263726427	-396.66468176461865
2500	-103.60532087112922	-103.9277458084659	-103.45898792159745	-104.33207930794035	-104.90471808373368	-109.93595727775082	-107.78143030672237	-115.22455747507911	-121.36822605853993	-126.94417565493089	-133.6997279217984	-139.6507407042167	-141.76719318104134	-138.79779323530514	-159.2504491671828	-316.5627433269246	-432.77758515795983
2500	-73.10631088688974	-73.07975738445522	-73.2866235752706	-73.22950530482825	-73.04757563802531	-72.93004363684129	-72.65362420729075	-73.97632745304264	-78.99562265847999	-78.10079330504132	-79.76248338057364	-91.46380547816739	-98.08579355783071	-94.73583918546518	-110.27805715929719	-275.9286397215312	-405.10780293605956
2500	-102.28610359724699	-102.45670444208983	-102.2810385560871	-102.22179847609942	-103.02349857314451	-103.55011219807173	-109.91946811580311	-110.51237531221992	-112.12335318800017	-122.67792346444652	-124.41936986511202	-135.59842213032883	-141.33880762204777	-129.93394334954473	-168.60957343881708	-392.41104175185274	-552.5516258291867
2500	-89.74101191188599	-89.88251807632012	-89.31245938783285	-89.58247999887723	-89.64602950325254	-92.0997973420356	-91.96524919141501	-93.12406119050603	-103.29438536552846	-102.74044895922769	-104.31997707817196	-111.76794212120869	-119.06961292908836	-112.97663832788733	-131.17211123582297	-290.1370840591824	-377.34619165094665
2500	-102.69159430003747	-102.29612336425336	-102.26974784632996	-102.37267079455307	-102.76176714007035	-102.30079509384517	-103.64162325119655	-104.84997944729388	-108.82811648043625	-116.9925882961595	-120.78333035862906	-136.13609997686174	-140.97508634810333	-131.94408722691904	-169.1884673251723	-377.8524230162587	-533.7688753641334
2500	-51.175690783613646	-50.91022997622013	-50.707193751726294	-50.34663264413482	-50.048278596132235	-49.299313034673176	-48.972773476810765	-48.70379873195983	-48.66810200047363	-48.515955527862864	-48.80783252296279	-50.85766020132339	-54.21768843699334	-48.04029832557531	-71.50364879607784	-283.4528306700775	-439.4650660764219
2500	-83.04225470647698	-83.4458888023665	-83.35085539578218	-83.3450614070837	-83.22814337441984	-90.35511369588096	-92.25620085290353	-97.32592115641508	-104.9812505164339	-103.3889152457419	-109.43420836413445	-110.13258974869602	-111.97447617117548	-109.19667314405474	-122.16403398071328	-290.180176544634	-395.8911279468211
2500	-51.34639470369069	-50.90942700642935	-50.63114773350084	-50.672627045421144	-50.093735238098155	-49.64527413638256	-49.47778441120245	-50.216126816189934	-50.08520757001616	-49.81413801845752	-56.11836078891209	-56.72109194669577	-58.40580049493628	-55.887725159607946	-69.03785907053887	-214.56530031910174	-338.1040578291873
2500	-45.55854895324453	-45.49425555002632	-45.47560764237232	-45.37766766739909	-45.1095654825676	-44.647804260152306	-44.47802467366793	-44.93379486839469	-44.70266168492611	-50.975184702684665	-50.32716036139778	-50.04218697319637	-50.71184351357417	-50.53926744707545	-57.12176981742143	-172.2955002489731	-275.4918834188778
2500	-83.74692478878876	-82.93503426766496	-83.02135798147133	-83.30747784138147	-83.6234036670407	-82.82949761836016	-82.87198948541919	-83.85828705118038	-86.02827183871608	-82.7398044880878	-94.01282724322046	-105.71049231968749	-118.17863472958447	-113.64136125628214	-130.62090851697732	-330.2350321878593	-487.4436554734601
2500	-90.98838058833998	-90.31212275433906	-91.68875268454475	-91.31887182341833	-91.45106982058269	-92.2828400315361	-92.86464584996689	-93.62364967874846	-95.50133658228536	-103.99087381213278	-105.92297924504244	-117.26559661120011	-126.7358248008176	-115.08639304402296	-143.7229214111335	-347.4535619392955	-511.4357607241671
2500	-77.13444870787671	-77.69627605524111	-77.99664670785229	-78.53306238261351	-77.68279159805527	-80.90979099243125	-85.29808813228667	-91.86628224141282	-92.9219363276603	-92.80128677059673	-100.02550683322399	-104.88005476870663	-109.06254346087402	-104.57109757674046	-119.20848856480814	-222.40807029288734	-313.98708971391073
2500	-67.1745901290443	-67.21092504613554	-66.66876384408616	-66.50014084730314	-66.7498338768795	-66.53666570894616	-66.32950172575777	-67.37379746226902	-68.146043040779	-73.6620085258148	-74.17730534595071	-80.5427705511677	-82.4215215642176	-80.03404917807212	-100.51785182500639	-260.90706929591204	-397.1189025955302
2500	-73.95565923935463	-74.06695186586133	-73.4089063351562	-74.40859605343476	-74.24114655875327	-74.48831388362632	-73.46169113055421	-73.95105465152426	-74.59391337417605	-79.32839922350048	-80.4834367789462	-84.0568232747897	-93.67362077342129	-87.27287847705846	-118.97348417814977	-275.4924546087948	-408.18048632102045
2500	-72.39606610061104	-71.2285275972476	-71.4910422584478	-72.14302209832132	-72.1595204146278	-73.26771306491301	-78.86544888825087	-79.67254926332308	-84.13355834740305	-84.10685345751077	-84.63301433659369	-86.32108163655143	-94.67080047110964	-84.67939229764332	-103.58723203606392	-249.85925524223677	-369.9607048462975
2500	-87.42564630520272	-86.34542503524767	-87.3686245631756	-87.07914618455922	-86.98593915893696	-91.61429277807167	-92.16062955863933	-91.8459239754939	-92.14008930688189	-98.17135460321282	-98.19031532116784	-99.19122708796635	-102.83643009683256	-97.69994446377918	-133.1461806397445	-285.2046452086615	-377.57051853955886
2500	-96.94884598362165	-97.33769653657369	-96.69795563270135	-97.55167016632424	-99.03016572669063	-101.21261448349043	-110.16351193518781	-106.05190343325957	-120.240301953672	-124.26136963647151	-124.67711749712545	-131.7133950243892	-133.42004263087128	-131.74202374016363	-152.89269286279315	-263.9091339427638	-367.76102127917716
2500	-102.24690780561626	-101.7650252635014	-102.10492163938973	-102.16578496780477	-101.79042349759868	-102.75514323438881	-103.52155804163769	-109.9159841962025	-104.04074561091565	-108.7336961966115	-112.17648724855087	-122.39741036160557	-131.72552041397776	-123.42296536370309	-165.13868912724988	-368.7132124364927	-492.6308666063705
2500	-146.74754958741528	-148.2424573065266	-149.1697583521059	-151.43378500967503	-152.57426342632905	-166.1211667113873	-167.4975261533278	-182.01674608811942	-183.9960161033605	-197.88935548029755	-207.05871826117445	-211.76237856995706	-213.995346244743	-212.17437916176382	-226.68828200717698	-347.1863309704341	-423.6842800681701
2500	-80.57210038297019	-79.82259037116435	-81.26444496102917	-79.69235304198267	-80.46852658257802	-86.7889850907933	-82.69914547688568	-89.60379786914025	-93.69406540998406	-95.72410397895176	-95.37883357210576	-100.57532638134118	-103.75226446566388	-100.03274148687738	-119.7379731661578	-232.1590614207034	-348.4699431392122
