L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
32000	-471.9349297109368	-473.86635696092384	-474.0372044835485	-485.7073624292738	-480.9643461324448	-534.7031038505958	-555.5566819402086	-593.0123717931796	-598.9156623990748	-625.4628447561679	-640.4147473310858	-696.8890513430014	-748.2667836040251	-684.8157053974734	-950.3080791454762	-3024.1569401709025	-4610.911330787987
32000	-519.0131605554724	-519.6869271416721	-520.709481731532	-521.1588109268464	-523.3625390853291	-555.214928173414	-578.3325232779077	-616.4095078201125	-640.029234395626	-706.5808380575688	-734.0277446328765	-780.6234451852446	-820.5261741256123	-778.1330220994392	-1023.3920101685088	-2959.1024041280016	-4448.273821358459
32000	-572.7433061104325	-573.2204839745668	-573.0770435773071	-581.3773796624147	-577.2438946842304	-632.5825042432729	-635.678477418857	-670.714537414466	-681.1509848921124	-749.6422666446308	-791.4474246424443	-842.0909199210746	-915.9023947040637	-820.6087824264669	-1217.0202408646785	-3256.7265532467736	-4773.872919803989
32000	-497.8645741685476	-496.22707175230266	-500.75047298643403	-496.15766764507975	-498.25856200228844	-537.6198197731949	-550.7939352846112	-585.9702069150948	-615.4123164740676	-650.4945434670409	-670.3626496953935	-720.6374392590775	-786.7643135537111	-710.2315792116518	-996.8847674383436	-2954.566821507359	-4474.221370874179
32000	-500.04666110574476	-501.90679215669286	-500.68074397891166	-503.1171272187902	-505.403513060372	-541.9939050794018	-574.4572449637053	-593.819623261193	-635.1586944249274	-659.0661804308264	-676.0995770221868	-731.5462833304792	-802.7595173343441	-720.0065223431343	-1012.2421438360647	-2965.3793336836948	-4527.2190673198675
32000	-572.3851143154786	-572.0534226218577	-573.8483798400658	-576.3185418469984	-576.1820468332818	-614.6370456237358	-625.595273752046	-656.5887472697292	-670.2121847451657	-737.5773607553363	-809.0577088130036	-873.7334871826562	-933.2154428721045	-852.7126253999083	-1205.2719796126291	-3158.090240281844	-4723.9546004076
32000	-479.4092808387425	-479.8181568812447	-484.5651171326803	-486.316096169948	-486.48180305023806	-520.741217995741	-528.548866619222	-568.4061246701206	-598.8637698886071	-638.3536916882798	-664.7119529235258	-700.9181135598715	-751.0844589868456	-696.0099106065715	-973.1370952884944	-2878.239810849356	-4416.227692170095
32000	-484.3068474646115	-484.1936881081133	-485.97164971919085	-485.19668991356497	-482.1038579027659	-526.3407991978767	-544.0174362442064	-581.4329801889535	-605.7480513440768	-648.1347406108315	-662.3151174318511	-710.1047165693552	-770.7819937424779	-692.2334162086173	-1007.5242899725656	-3153.39062403595	-4794.60732202351
32000	-416.16641792015116	-417.4144933771783	-413.60740759321516	-415.364086112754	-415.73844635134935	-436.9353078567027	-458.8851436195324	-468.45763610468725	-484.3578324641486	-524.2342370355113	-535.4000972182151	-572.2643857112207	-625.741956369987	-554.5203974090805	-850.3292658944905	-2803.989335371152	-4290.6061413671805
32000	-442.6857955001705	-442.31020655620733	-443.1218040148495	-443.63517884887733	-442.6074021316121	-487.09734711477114	-498.42993752060687	-535.1279919155111	-539.6305188152988	-584.1963715124492	-599.3624693976208	-628.7621964021878	-659.4455544462087	-619.5547866645372	-868.5271343359603	-2682.0988815795404	-4075.4952980754406
32000	-544.250314014533	-540.033748761116	-541.2089654246283	-544.731956419652	-546.4771578891568	-568.2125782323122	-585.0743653069655	-608.2034673111013	-615.5953523557839	-645.6849657227231	-682.0634950998507	-775.4113645018552	-875.8473664904551	-771.2558430422557	-1151.26085605904	-3313.3349707658726	-4773.104982303537
32000	-512.4975619221779	-514.9682909780577	-517.1285900773286	-520.1002560663376	-527.0559254748092	-580.5728243192951	-594.7018873733587	-644.3842323339616	-658.4717870877828	-720.4346745524358	-735.5425898215728	-766.6930996161001	-806.3094208946706	-757.9503066502315	-977.9379632459194	-2729.9965587170573	-4174.246778308597
32000	-589.6527995271584	-590.6412681770772	-592.7779576721327	-598.7653993342288	-606.0909229015209	-666.346446221121	-665.1679938225262	-718.7957809679382	-745.1118246340621	-810.914994461631	-839.9770025630129	-907.3483373458297	-955.1706856994203	-900.5261780320191	-1154.6859883560942	-3013.5188649747956	-4408.0437481851095
32000	-593.0667078803533	-591.9810377035287	-591.7870734170169	-597.232524555597	-599.9851574226667	-650.6272452495592	-669.8422323092859	-709.4897707942275	-729.2447475457793	-809.6557264839731	-844.1621076686079	-892.411719613074	-955.4061967783994	-873.8999000209425	-1222.0144714971964	-3174.591244951911	-4660.387634644038
32000	-473.3085908917733	-475.69712706751574	-473.78684632400683	-474.02437328667054	-475.06481961890734	-537.4037976566217	-542.2905585599696	-575.5025878537224	-595.8312235368538	-642.1317793720078	-672.3210613740345	-701.6512990111319	-743.1807837700461	-711.0084435773367	-911.6375353588818	-2680.6005982188863	-4090.5544565763175
32000	-603.9815161085914	-606.8002476389604	-611.6413698089536	-616.1704423710787	-622.8350964714008	-705.5923740771657	-750.0083533710579	-759.4143480571065	-803.5119805335256	-852.2809670777818	-880.4701531636309	-916.7530918081254	-976.2238828625483	-906.8371516851225	-1203.7921323071073	-3280.5385910414684	-4765.921295352602
32000	-592.13409644262	-590.3077454596914	-592.6997877534701	-595.6839400055136	-598.3785447145704	-640.4217432011325	-680.7801610859846	-711.9745493309747	-757.2819533194597	-803.1903076866424	-853.5218241329802	-909.024374610914	-967.9234930139917	-895.8382567395859	-1211.1524475052372	-3381.3846883769643	-4961.258380309177
32000	-482.1508714806692	-483.1598311172597	-481.66458089284066	-482.37170885127586	-482.25916318082125	-536.4700844880842	-542.7876558905001	-581.2039362015795	-595.0605025764677	-596.1562730516764	-622.5146997115467	-674.6573762343543	-738.7721260051588	-662.4201199031769	-960.3053477941645	-3101.350686726121	-4655.725862009541
32000	-490.9250454195341	-490.45561045600874	-489.231915128663	-493.51232362046716	-491.6924288247811	-527.0260131049512	-550.7956884530852	-563.093439397841	-598.4428953586189	-634.6052396033106	-659.5848660382895	-707.4207663727989	-776.4589311708049	-713.1375549097382	-987.2759797016313	-2767.9921715449887	-4269.553244387798
32000	-629.9600996729993	-634.89530565275	-635.8595657999613	-643.8153895793027	-647.6914875522547	-735.1367702599795	-767.8032764997215	-824.017572443143	-850.4279184152853	-917.4798518386248	-949.4452542615805	-994.9588111162524	-1038.46579612866	-992.3251782137451	-1249.6321766922783	-3165.9104406818387	-4620.6320462810845
32000	-596.900727304985	-601.0643039687034	-601.1915813366775	-602.9645253067015	-608.1712654913815	-679.5866855467457	-702.3936464543777	-725.8858237919561	-779.4298456538783	-841.6788599101053	-869.2970789790634	-928.9495707683261	-984.793337431716	-912.6589743595341	-1212.7645376967787	-3125.795987755876	-4604.791465040727
32000	-500.6662863696096	-503.54811522428366	-499.6047275879693	-502.74211860065714	-508.35470410172644	-551.0307558748152	-557.2294028788733	-575.4050654573468	-599.0570059067388	-642.4637369890751	-676.4376567137258	-733.4189674654713	-798.0606426590086	-724.9096529969669	-1035.6248068293244	-3046.6622718607045	-4582.124705881663
32000	-581.549510873097	-583.8501967114152	-584.1677222030344	-588.5816480835438	-590.2252796404592	-624.030012338704	-664.3040754004799	-693.6153205189787	-707.4727429650586	-799.8090883285212	-821.4935995089139	-877.3138288312372	-949.00418907143	-876.398373073207	-1216.0775203569365	-3171.393709374924	-4589.676919316844
32000	-489.8838306008852	-488.9160292769076	-494.8204911401875	-493.8465080184183	-498.53980110493234	-535.9986333401887	-557.0338832964255	-584.895183640255	-613.9417482823807	-664.7299713247717	-681.301338450097	-736.1128908641917	-794.7737378437206	-769.4884486825397	-940.7144508671932	-2740.498870382702	-4205.384165023771
32000	-484.5615876825538	-487.48508478442125	-481.6539737631676	-489.20132400310536	-486.4768594338747	-514.3330419916132	-530.9846808713909	-550.8421955648191	-570.8982531830147	-628.6417948931487	-638.2349677892926	-697.8213035136522	-734.9831874386209	-692.7653068998827	-944.7512870988801	-2859.6924386373403	-4305.028749504933
32000	-571.0017801056341	-570.0652055802249	-570.6158446884165	-581.8809143157168	-580.6822401880648	-628.6211414508365	-662.7187830305097	-692.2030379759924	-716.606137671385	-755.3681356327595	-795.4283941865638	-855.9189247599954	-922.6062898409702	-830.5251108213334	-1185.6658229507855	-3466.333174018662	-5048.173146022495
32000	-496.7402012386854	-504.3581851373953	-503.3316191191781	-503.2264263373236	-504.3265461932201	-583.5389571141154	-597.7236345384541	-609.7250405883292	-640.7887005741995	-668.0498917694592	-680.1062744856757	-713.1217255135481	-768.536459105037	-711.4249150487611	-990.8665185151212	-2972.4037851365383	-4488.917816704029
32000	-589.5493958187074	-586.2910596591576	-593.6793174427604	-599.2618454313206	-601.1594459433879	-669.3795702342622	-681.8408446099348	-732.368620958589	-763.8635776623285	-795.2412568643705	-842.9199046990838	-888.9090055424648	-939.530831505304	-875.4651249553109	-1191.1113418945781	-3184.620847385177	-4623.390665974465
32000	-581.3012194885753	-577.9619606433143	-581.747316665545	-581.5061029061468	-594.3345813068149	-645.7093189953334	-680.6710325024268	-696.8915672836883	-727.0204399179614	-767.2181221969824	-806.5587701363138	-878.1173086202909	-944.0697437591748	-869.5404148734774	-1194.019433955697	-3247.424399551011	-4776.158445736329
32000	-491.8797613841065	-495.4919755994169	-493.52694187428733	-495.664965309727	-498.22575645671344	-537.72969534858	-553.6452633091949	-577.9106588499992	-599.1629653030017	-632.5295379379539	-655.3023708439445	-714.9194834847924	-764.0689967979486	-722.1994178690305	-958.4136977090625	-2723.8633365800233	-4088.1081898470284
32000	-498.33282594153115	-497.70106196963053	-498.02354386997837	-496.4249800206086	-499.1680616760913	-524.7716610654323	-535.0062930345675	-568.7460433138202	-579.9338522943513	-615.9699923324276	-653.4338754857466	-702.5551775078454	-777.0261883076175	-711.5702901683496	-1036.600024153804	-2840.496622241342	-4271.270943440738
32000	-461.66982277912564	-460.449956368971	-456.79211536087996	-461.0150051321638	-462.3592718617749	-499.24503630792674	-506.5859948755051	-530.2132082249695	-536.309706290249	-587.8603963681295	-597.2225275665216	-654.7855352179457	-707.0817866550622	-651.0305016083273	-941.5922193216755	-2792.765926617324	-4264.9506323748365
32000	-477.6359503823051	-476.80887401568685	-474.9862038521389	-474.41937507970937	-479.1708351229201	-506.7879906865029	-519.6544108927924	-540.0126011276814	-563.2358626113939	-614.1922173750704	-649.6453571059782	-671.7578099770902	-723.277007828888	-669.2313891511003	-962.2211991075409	-2786.8287297227025	-4266.528871362333
32000	-566.8429948505319	-573.1441941306372	-570.2153267521101	-579.5904889086004	-580.7984113453601	-644.9552370405221	-674.6652077877885	-717.536637082396	-730.9333780800175	-771.615007166336	-796.3883175747794	-855.0837555300343	-912.1848589053917	-849.4003975251868	-1155.0645743236396	-3269.062851429399	-4835.648412084768
32000	-494.23145116689136	-496.34324839820624	-497.7831742777177	-503.1169195253695	-508.90757711471355	-548.5776541460272	-566.9486940182529	-591.5226791231877	-605.5018917015522	-643.8532320646208	-659.8769816583678	-726.7135943265246	-764.2906415876191	-722.689332369039	-976.26320282904	-2899.4038459251356	-4350.361379973305
32000	-465.7794057371048	-472.19919682683127	-466.66583007818724	-463.98399943499055	-470.6400748549507	-513.9313356878829	-526.1849523253903	-535.3422553036528	-530.6241124098384	-582.7990884979083	-602.8047876356629	-630.07231133917	-683.2408261348872	-619.9720183137373	-912.461540616391	-2741.3033671914695	-4202.956996540096
32000	-508.53931558915906	-509.7379075717068	-506.5583134889127	-506.30981570236133	-517.2466295095606	-557.0556681997289	-568.272867413303	-604.2155421778442	-625.8512781765444	-655.3899413707253	-678.2500531129068	-731.8179889384816	-796.172543108355	-718.3622133641294	-1044.7527479677801	-2969.9203777784633	-4544.686722080619
32000	-425.2152345355863	-424.7282490295549	-424.71304561114493	-424.91342378853943	-427.6360727259618	-468.1573111770968	-466.33005065113963	-470.7840677748412	-480.84047054685874	-519.3158692974608	-548.2658710099462	-584.760889135943	-646.0377070923988	-580.8124203915805	-848.4858383043629	-2725.1573562791395	-4181.749074641446
32000	-508.1573311924189	-505.91492308800395	-507.6053465656057	-509.1491522232112	-509.4751513398858	-548.2823775375571	-557.9451003949663	-581.0503956946931	-612.9256909492196	-652.8082223887708	-672.9454081632928	-751.7094702015311	-810.7147264344741	-749.3482460478501	-1049.7884673648218	-2899.959892575592	-4451.425471035137
32000	-573.3212801267915	-572.4743914541318	-575.1520664849992	-573.6436760161151	-584.4688215921636	-632.9761798069167	-646.0228610549624	-680.6095544405626	-716.8151058759242	-761.1508472231915	-811.6182824911275	-869.962802046568	-932.5889159500041	-860.1256999990458	-1198.6638382595293	-3451.745093556991	-5023.927776660406
32000	-535.6280225552902	-537.1777603619119	-540.4754277842931	-541.9486402445017	-545.4194600940631	-582.5240844318517	-613.4388948808842	-642.1400047208638	-658.6374562968695	-699.1580329478676	-729.7637592227501	-818.2276716025211	-886.9897035509603	-843.1197693092261	-1065.9226683708011	-2728.7369387590106	-4223.256721069066
32000	-517.1777915222914	-519.6070818293234	-521.1339132249427	-521.8060271031044	-521.6159233688643	-576.9017844434007	-600.7373402197203	-625.4221525129494	-640.6116198398433	-675.8157670460663	-698.9469839864548	-758.2966051636407	-803.6922358492706	-744.5762044053354	-1021.0391087538108	-2882.3258707933214	-4259.3058250142985
32000	-496.5514997900842	-497.5454572501432	-497.2208129214001	-498.918525388319	-502.9716064971114	-546.352000772553	-557.2757205322661	-583.614075445926	-596.7300484772361	-632.6586548127996	-651.0665774090253	-720.1512755742947	-773.1508907420607	-717.8394869195673	-1003.6330459415708	-3003.7795098195925	-4438.55222269823
