L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
6300	-172.20874662557577	-172.51518907178922	-173.72435592871176	-173.87483898677658	-179.17908808692923	-184.7035948037	-196.67306398490499	-203.37025160444125	-210.8343550105791	-224.38230092723285	-226.00351769036308	-242.66974161983546	-254.2825820239206	-239.9556210242544	-282.67559751905895	-639.488190886857	-912.629142955118
6300	-118.74571801160704	-118.4527267532312	-118.50431806630384	-118.72119077463078	-117.75823904708633	-123.75153574813696	-128.59800549951603	-128.8476886471494	-130.73558706262494	-135.42267520859812	-141.49845534291015	-150.1329404195612	-154.60569484219604	-148.42954594605365	-183.60832633600626	-574.42372614699	-878.6353951339509
6300	-123.0822508375575	-122.57571308111795	-122.14950799869152	-121.56588809112965	-122.22558729030796	-125.43609735068118	-125.26195733526605	-126.73308336679364	-126.18755174492254	-132.33350380610682	-138.0601548873829	-143.77154806847602	-154.06241979955112	-145.39964657193204	-196.57571584468243	-598.4850587412676	-885.6850505440093
6300	-163.29388638587773	-162.62664690655896	-163.2664735768762	-163.62431412368147	-164.08140593821273	-175.7898509332833	-177.8609582219001	-183.7693642119196	-182.81108714461863	-201.4782655152772	-203.84503557812747	-212.3932588357955	-220.80419587655467	-209.6773525052581	-263.8354658531052	-646.8894959368798	-920.6304049321067
6300	-164.40222174086506	-164.2887896300794	-164.7847051271198	-164.48050899703762	-168.03865363398162	-171.84068937628223	-174.80127086901922	-178.04226387165315	-187.80219791488017	-213.37260487427866	-220.30621032203834	-223.75195649398816	-236.10815212232575	-221.20939999620603	-285.2930056887045	-638.5027342893668	-918.0428483946279
6300	-156.99256608397306	-156.4665408603039	-156.24641478259088	-156.27301773351738	-157.80312690913547	-171.12410752078415	-165.79980929135945	-165.89904127082332	-175.66075779092222	-182.16532107346916	-187.25719774026845	-196.09704779755037	-203.1811839477523	-194.4508824965876	-256.12603218362386	-556.0788236586606	-807.6202761045458
6300	-184.62017713984434	-183.92349532861274	-183.5767092070064	-183.0294207799202	-185.11637397879971	-193.33092797421753	-194.67285116985065	-204.60724297578943	-209.02215420541316	-227.0982392396412	-234.95300131015262	-252.66037478784455	-266.79222916624883	-248.62922211836064	-317.93746200107194	-747.9676839185786	-1013.2887248212023
6300	-125.91164641461249	-127.77199362318562	-127.45801973454184	-127.12009159483055	-128.99373099410292	-141.2967865958855	-147.36804742722902	-141.6686922738254	-151.15588503933503	-158.13118730297933	-161.7314095349994	-160.36892318489754	-162.0014633688768	-162.69097610013156	-183.19605801071583	-493.6433108591397	-732.8866850573404
6300	-175.0413592251266	-175.89152177728334	-175.26622905754837	-174.30123105280944	-174.97633417958744	-179.4385128871001	-181.35197672987508	-183.02528061403072	-187.9602653776665	-186.48536800357857	-197.1597143605106	-221.42260923896905	-246.27069229564074	-218.48689384206844	-325.75453555486104	-760.3705696403197	-1054.2012962046447
6300	-200.27037649351786	-200.30536406801997	-201.9056814139839	-203.51718756981433	-202.67605815617276	-211.76093273550785	-214.92513332962818	-213.58675255553132	-218.59036098662068	-232.6075451176667	-243.5013526379765	-258.78060082471035	-283.0109880941987	-249.04710456720963	-376.58522689591575	-847.2239294761032	-1147.9173561712635
