L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
500	-9.643258489618416	-9.591192352405399	-9.538194942966285	-9.452363333498358	-9.381281390431086	-9.263718212718716	-9.145714994985862	-8.997313524902824	-8.891991127047957	-9.09115629093286	-8.657390047046391	-7.949686486819071	-7.39283979588	-9.013012323073097	-6.604283278837063	-11.252290982904032	-19.706455059834074
500	-20.15835138664777	-20.09475440276049	-19.94295648893093	-19.953728375433403	-19.95651399414879	-19.7598367085365	-19.68065999527077	-19.62343347574607	-19.573471509140866	-19.58036737483078	-19.57558004052112	-19.885261194927512	-20.568168395660347	-19.53203212931131	-29.025170801074736	-39.41075612244031	-54.11466913916685
500	-24.468910310104196	-24.399283795924173	-24.376558396253465	-24.28123804266537	-24.224261356292537	-24.08887732526692	-23.99866741049044	-23.945901340252394	-23.912690962658402	-23.92500934547025	-23.891944470764933	-24.08658576476226	-24.488436428366686	-23.82911178306683	-27.001090356094167	-74.57750073766674	-97.7404349924516
500	-39.213350898155404	-39.20490291901665	-39.15726692288194	-39.34003946983998	-39.05510350791651	-39.06060866531374	-39.72287921766949	-39.72175421365566	-40.114136519937574	-39.70523894825284	-41.57501526176959	-48.11577655410845	-49.61665288562852	-47.006595030597246	-60.9567471209214	-101.29972630054776	-131.01750324145365
500	-76.53700886097228	-77.88289453793193	-80.54222198459613	-80.8129694891739	-79.94519197598936	-99.50278539008838	-99.04560189445736	-104.68122794098512	-104.70186084445261	-104.61579974736549	-104.74963477984107	-105.2223912120303	-105.99353947885737	-104.54990448347007	-109.39986334366631	-182.75108908531254	-200.9808802193094
500	-55.407430531511245	-54.60207700245746	-55.30599403094553	-56.22033328196198	-56.36296574864831	-57.56160596062993	-60.40009215501465	-59.968227535767674	-71.12514344789633	-70.73126631010736	-73.21275167149922	-78.25504890076681	-79.54821217370701	-77.90548893937661	-87.49112892007678	-100.08764230821133	-116.42492824188982
500	-44.25335242818422	-44.982423202966295	-44.85971403408532	-44.331759680073574	-44.41299895212735	-51.224859247181364	-51.54842184194351	-52.18728721795807	-51.752262610136235	-51.37895408973332	-53.94133239102785	-58.77569151142955	-59.24899682709137	-58.46805137030464	-61.61192491588185	-103.2969456593921	-134.54315314383678
500	-45.612505376240996	-45.51076300025173	-45.79485166005132	-46.28154866725264	-45.85430031822724	-47.09807137520935	-48.65794926016755	-54.13957342271677	-54.167814739101644	-60.09512383186398	-60.21924977977786	-60.66802874540494	-61.48996143536202	-60.00056375580943	-65.30850116109613	-105.49035687006969	-139.92775625499252
500	-28.911493194845608	-28.83048867340756	-28.76245690424237	-28.687666298109505	-28.64575309756728	-28.561161946469934	-28.460844597000314	-28.358686124451353	-28.46308393860333	-28.31720562055806	-28.567639917171995	-29.27325737922246	-30.52863077179537	-28.21168799110613	-43.25353512730275	-83.9435600751126	-113.30070227081136
500	-27.021162937064368	-27.17773277542469	-26.960447879363272	-27.113639191768545	-26.918169284260696	-26.66669597725509	-26.732661506979873	-26.72544729662665	-26.882694004719728	-26.698243271805612	-26.76368876324331	-27.357024114295864	-29.722144747391088	-26.53200529925409	-38.589314775140764	-63.03157902784214	-80.49056600168255
