L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
20000	-392.2953130501671	-396.10488782736184	-400.6473871514969	-401.0503306237483	-406.5418634422332	-461.33178405163073	-464.419246363709	-490.9051516536849	-499.28800259345815	-532.1160439286883	-541.5809011478015	-567.3496506551546	-610.8163643355367	-554.4603476765767	-752.8657137145312	-2178.920502401956	-3173.79980302884
20000	-382.9022208381746	-383.70256450194734	-382.9807579687977	-381.28259619903895	-393.5521531365685	-426.9696644991572	-446.08623742501743	-468.3435582707004	-469.59899655259915	-520.171931702571	-534.4669768184469	-559.3002767742584	-599.7716877437223	-565.482066412673	-714.1541918272405	-1833.4863806853737	-2748.1064427556507
20000	-342.79197570007716	-344.8715079215331	-342.3925680864993	-343.5030902311159	-342.08223009483714	-362.62303466372003	-368.1564171164419	-388.0613690044591	-393.92682079258987	-432.58696621002036	-448.4067411818088	-487.1396629587359	-510.13263699229003	-483.07377394364903	-643.8252376844431	-1706.8550095005162	-2620.565414838094
20000	-448.66316565081326	-453.74043849250745	-453.10812858706197	-454.8578545597942	-457.50773425946375	-531.0885968276267	-533.1271166805586	-578.2741463202457	-599.6374670604898	-623.0302658816071	-647.251922668888	-684.6185034692677	-712.3786446331289	-678.798582011238	-816.6946534710916	-2142.477168535729	-3032.527166673186
20000	-401.35431146906893	-399.44715455477416	-400.72864666532223	-401.9368338388196	-407.88678233195395	-448.05121417074565	-471.5354901972715	-503.28330589220735	-503.1083969104165	-558.7203221727007	-581.8096705603868	-597.4426012057628	-625.1746077123718	-603.8751907859356	-732.9252032241657	-1746.071050255731	-2615.8041714057467
20000	-373.015583261194	-368.5916066954537	-369.3142577447488	-370.56644126286875	-370.80670970869494	-394.50122937177565	-410.98743301136676	-435.9891344935655	-448.90326781328764	-495.1287772757497	-504.9896494332701	-530.7553411835565	-570.0705898134102	-516.036338666076	-734.6765970122647	-2070.633853926296	-3075.306926115573
20000	-387.3884711802572	-391.7645244492281	-394.49082488625817	-395.56358992870173	-397.6255207242655	-457.2666523277363	-449.9716219126278	-468.7852930626416	-498.7180429853034	-519.1771494961514	-528.2380002156409	-558.8803144475837	-596.9112788775451	-553.6928066949267	-715.1966752292111	-1734.0564772025596	-2563.5244376285527
20000	-388.1423055570422	-389.08651939134745	-390.22571107203976	-397.2574326412888	-393.4475556827733	-423.6136229024076	-434.4229034086701	-458.08643998222357	-481.2677218805718	-493.4766592277926	-510.0349924026173	-558.1482589719648	-605.1080978230455	-550.4557919187879	-759.6876707208007	-2033.6412523224758	-2967.058637901862
20000	-311.02117258575504	-311.75718203794435	-310.6777221887933	-312.0484702044453	-309.90391236228265	-326.5609162519917	-327.228763795899	-341.0672614412483	-354.57093646089584	-385.10274876654444	-399.98759325637343	-429.8874501144976	-463.5084339502141	-426.67583037267025	-596.3753163897201	-1798.3538532697642	-2769.529734234421
20000	-367.14163409660125	-364.7598045152345	-364.80002205011533	-369.72567034503015	-369.01598015100905	-404.55194520914705	-420.6897604538222	-453.6882543110873	-455.6643023867405	-500.5554800653969	-513.1795743217888	-538.131539231289	-560.2215111575129	-537.5501388227392	-680.8965806474051	-1926.5449065553066	-2858.4808825613472
