L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
13000	-132.84491675374755	-131.61438416077473	-130.4400262624369	-128.30345445874724	-126.4743656013396	-123.14821507641787	-120.85302690560454	-118.3302655757428	-117.00123351025675	-118.9470912767895	-114.0484761717271	-110.48279356885183	-114.9785226679522	-116.57323515083631	-172.71846494680233	-760.1688374665947	-1190.177790320279
13000	-112.5581327326609	-111.26771437816427	-109.93384903831938	-107.8158734371458	-106.32236438994298	-102.79721243646674	-100.63654323195419	-97.9558222672695	-96.73497788629548	-98.40789514450789	-93.86140325780451	-90.68390137478933	-97.52775217263384	-104.77196616246796	-135.97527786374533	-703.08754512738	-1168.2782280347112
13000	-104.20054123147311	-102.83354885173975	-101.60626287895346	-99.4780219291178	-97.79855266054159	-94.31150360545188	-92.30797810229221	-90.10624569252667	-89.05236655632376	-90.02278748494392	-87.58050576466081	-88.22830790935525	-95.02899155054429	-87.71136529126113	-148.41670561128814	-817.3371913591733	-1409.7835671593732
13000	-116.25883258905189	-115.02588831899436	-113.80123969538869	-111.45840338108499	-109.72260787378733	-106.4028122969285	-104.1093763890077	-101.39296446742246	-99.79813546384105	-102.2214895744509	-96.94642217406246	-92.78138543813034	-94.9029517782452	-99.89312918177468	-150.5090338455024	-655.7774147463425	-1110.990166733044
13000	-110.97159723067774	-109.58975695703307	-108.26264075959106	-106.15836519099341	-104.3141671257758	-101.1499548756456	-98.68669382590603	-96.2810518065333	-94.75779371484643	-96.7610397890615	-92.1290711199917	-88.41468278377214	-90.65576212501848	-94.31639624934145	-139.4792180052071	-752.6720471558328	-1230.9928987751248
13000	-117.70879335289179	-116.30916983495969	-115.00764658329868	-113.11061941683329	-111.42362557081599	-108.31003479008224	-105.68922080968353	-103.60181134311071	-102.150927909871	-103.89328110817439	-99.62038812979735	-98.29316401333486	-108.61148359232831	-102.69676324097166	-156.14928105978848	-758.2612775417463	-1266.5101347013167
13000	-107.56696891170337	-106.29667728337124	-104.98251770915284	-102.89094663155382	-101.1941172189712	-97.87306039640843	-95.31944187482074	-92.61469553820447	-90.94147650364388	-93.3670676627971	-87.67656086721898	-81.70623830032405	-81.15533302533571	-91.21055024686437	-124.08592683510052	-643.0340978354188	-1153.8836854589179
13000	-119.3497764656443	-117.86832135115553	-116.79000200736118	-114.78492414865732	-112.82562519765972	-109.61487239298168	-107.36835115844409	-104.78782504789729	-103.67201522958769	-105.2066828076415	-101.31108650339833	-99.07250862700839	-104.9246184209273	-103.11416492208741	-155.44066329224125	-817.3754669002135	-1359.8728852162492
13000	-129.21935871868217	-127.90059572961196	-126.57547767179662	-124.61006977810536	-122.8191415488205	-119.36046147843255	-117.24588555568985	-114.84509207554784	-113.58887222586463	-115.13096789583597	-111.46704873163816	-110.28610974099298	-117.69831225617108	-112.56471935237326	-187.2606063833512	-780.0457503141645	-1286.274547856259
13000	-109.555637126505	-108.24172459194277	-106.89901938998882	-104.72259771313492	-103.11725289862936	-99.7155715167999	-97.29978182779375	-94.80478777004565	-93.16125945576756	-95.27516090975757	-90.21785258824278	-85.89347062216076	-87.35889396699358	-93.03864941363793	-127.11692290185641	-698.8916411888735	-1188.254218469446
13000	-130.83771539925462	-129.23958556669135	-128.23467339013246	-125.97111048353702	-124.4121033045091	-121.04471729792132	-118.82967362204865	-116.81825680007752	-115.43424302283707	-116.77369962806875	-113.33785280997965	-112.02551137093022	-119.72856797636119	-114.83177452035805	-197.34782490425366	-840.6741658070287	-1336.5588058941946
13000	-114.3344808808862	-113.1318581688717	-111.59237981027317	-109.57455363966099	-107.87104447488252	-104.49805723992428	-101.95293537434357	-99.41280689227254	-97.90589641246257	-99.99866241553637	-94.98052042603595	-90.1014177384111	-91.5464457295753	-97.91440042208514	-129.02475727693306	-701.8062682488186	-1201.994883682503
13000	-110.65382242168052	-109.08834056216108	-107.90280664362906	-105.65351301587037	-104.02230290157016	-100.6415440618404	-98.15691434121935	-95.38130588868995	-93.7347625325963	-96.3509213722299	-90.41884687394315	-84.23234115480975	-84.03035340815428	-93.94922460795019	-128.6791249849406	-624.8228604903677	-1092.6512568958221
13000	-119.55843573808313	-118.24375525324761	-116.99325014720809	-114.93696940912045	-113.1897196180553	-109.8515910135501	-107.41512140564646	-104.9351940408905	-103.57699629734611	-105.43242013853141	-101.31725333340444	-98.62052563003681	-102.08551540224906	-103.11264966638947	-151.813403808614	-825.4371620402815	-1359.6805642369086
13000	-112.29425953127999	-110.81847820972528	-109.65841019338036	-107.50794032937372	-105.82694600971904	-102.42741565005979	-99.95874610588592	-97.43174622996268	-95.88888731129013	-98.13713623411385	-92.90176705191116	-88.00331871268274	-88.78398045056475	-95.81558265585308	-122.82213205298042	-711.2561918106959	-1175.8885660463072
13000	-101.30669725401533	-99.89744127821956	-98.6244835874602	-96.51702181431912	-94.72994357548001	-91.38915898952312	-88.96281089673934	-86.26774115336607	-84.71571265617759	-86.99001792345788	-81.63567425120777	-76.00035852819994	-75.6046686752744	-84.82905191909501	-101.00418243062613	-645.7551970803814	-1106.0923286552409
13000	-127.70687799235769	-126.47750109318227	-125.26263983868606	-123.04015251998268	-121.21534546128449	-117.97577345341014	-115.3702518205386	-112.69158529881555	-110.81595995445397	-113.38533815181573	-107.59412657789686	-101.04626733473465	-100.65601703094505	-111.36199038962846	-141.19215826201292	-712.3203995364303	-1134.472623534198
13000	-119.73015492262088	-118.56349108159303	-117.26331851647005	-115.14327383131351	-113.15867168674698	-109.87750342507735	-107.86949258956601	-105.38720170777879	-104.54539000818147	-105.92952219859812	-102.08571199922055	-101.54589025257324	-112.6368704502176	-104.28321408565124	-168.11160375412842	-798.0742626079332	-1324.8467424181974
13000	-131.95627607934523	-130.37988228922444	-129.21775298006995	-127.11489042405137	-125.56031927782695	-122.07938845605501	-119.81835470960975	-117.40137102261889	-116.21838736546921	-117.72131790168115	-113.54355513455917	-112.36395660340158	-121.1804968202003	-119.75879534090186	-171.4278769312808	-800.9229014582141	-1282.21128363206
13000	-104.21078234998824	-102.7062417882627	-101.39416742034075	-99.37082132548082	-97.63895318201064	-94.2383419625329	-91.91070418829054	-89.54007684006031	-88.29330073194856	-89.92580960509714	-85.70801972721532	-83.62294574241588	-87.96460690896325	-88.33619630401708	-123.19383795102337	-816.1378941022258	-1314.3727952946363
13000	-120.30855045989033	-118.82692215781405	-117.6886652854165	-115.5055117328786	-113.79201904170039	-110.50001494024777	-108.00942192444819	-105.33182632455933	-103.65544792171859	-106.11519944929348	-100.54475625381666	-94.7996251444578	-94.73897337828416	-103.70949605042333	-132.291726394609	-729.0598981327088	-1201.5668679333048
