L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
100000	-1249.9245462522274	-1251.674480423013	-1255.4859395130447	-1267.2645952146265	-1265.4111659466942	-1424.8759891174916	-1474.234204607128	-1555.1337548368372	-1611.829647919571	-1834.348204548338	-1913.0372137440509	-2029.375214879782	-2203.3671692898442	-2018.799500375781	-2906.450894272397	-8807.689836131467	-13405.06630793846
100000	-1268.1281030712828	-1266.3530294406107	-1272.58206523624	-1273.1934117420478	-1288.6522612989525	-1459.2871356825162	-1516.3911934940415	-1565.8969981111354	-1652.5548703907964	-1834.6019379561676	-1937.6406366572492	-2052.2915558612076	-2218.455386410737	-2023.7057324753578	-2956.8790435599053	-9002.110455069294	-13693.32517797094
100000	-1246.9342526022767	-1251.9602150430185	-1250.1723969440593	-1252.5480867762396	-1262.1209854004285	-1386.775083577837	-1424.6237242230343	-1491.0104546950827	-1577.6563697075123	-1777.5380342788055	-1892.4554289104124	-2041.8229205368923	-2203.265973326196	-2002.143099947769	-2935.3595011972184	-9265.100354246675	-13884.32434779175
100000	-1182.9725086473088	-1189.6038917862138	-1180.622928738031	-1199.4782414621366	-1207.5217013415242	-1334.19689220392	-1400.845432006183	-1491.382636135926	-1533.0908086309284	-1688.0276186055207	-1756.8179458152777	-1906.4358420204571	-2058.17765965467	-1872.9024812290968	-2766.3348828384624	-8884.84279390862	-13450.890161198213
100000	-1218.186329833369	-1225.291320437201	-1224.8736998268603	-1224.1130670081975	-1234.7009590644188	-1373.164512899431	-1420.890530320944	-1486.7063872980834	-1552.4886789230875	-1696.4325126051533	-1763.286480216542	-1933.8098814128164	-2141.1013402101903	-1896.9505321071485	-2939.981435515343	-9297.42173292702	-13981.272462804765
100000	-1216.120854652663	-1221.5704368115955	-1219.384820458553	-1224.8125688785592	-1231.799776114959	-1413.472312259557	-1468.3729175958044	-1525.9098729107704	-1574.1148412720165	-1782.9330943479708	-1845.8778402457847	-1952.8621288115296	-2106.9620050968697	-1925.7201012369692	-2781.6752717784757	-8765.12858359484	-13463.072332995573
100000	-1114.5774913761722	-1119.706207292572	-1115.8102843648655	-1111.9829214570943	-1130.086986557681	-1247.8411294772172	-1276.4068292085817	-1376.8882662584065	-1397.5141267182846	-1567.1005523789431	-1672.6516991636922	-1779.1506074585727	-1920.4353913007972	-1749.1919413339442	-2554.2366668037143	-8648.256413648669	-13411.650068520436
100000	-1206.764501297537	-1208.5709164679215	-1207.6348926286905	-1225.605879633663	-1217.8147679963877	-1338.5655545998193	-1416.8807525297154	-1482.0417453742928	-1526.7295476613494	-1729.6272255606866	-1811.8307560236137	-1958.8608503917428	-2130.26848635115	-1931.0453840112739	-2839.060097608672	-8891.081206592335	-13597.864887039785
100000	-1395.5515561179768	-1401.0292999936705	-1396.2820081471575	-1413.9309164848864	-1428.758360140015	-1577.2190940543453	-1643.3143650192003	-1756.2291321571588	-1836.150893445035	-2060.618276945694	-2163.994170647456	-2342.6586811292887	-2529.0903269625364	-2313.5069041380516	-3284.1615523324094	-9196.054837886271	-13843.641813208304
100000	-1202.4066431970455	-1206.7222257476212	-1203.9180237992236	-1209.4210950672464	-1218.2737919815597	-1336.274084083744	-1387.1498704483145	-1469.2880498624932	-1545.7623794237397	-1729.5688642564207	-1788.5868456448	-1924.0063054592115	-2084.6882261549395	-1902.8248078970764	-2787.805163565239	-8734.559157971296	-13400.162945537355
