L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
1300	-63.440925898355786	-64.63117500669493	-63.491710817903886	-63.547699364534296	-64.12150904955467	-64.64351261555393	-64.53265146806395	-64.71171058347596	-70.79224685523238	-69.76185749591806	-71.25971483175547	-80.37779343849277	-83.71284316616823	-77.5673705591957	-102.60196209725507	-213.25982742254436	-301.7591641000389
1300	-76.45187518212666	-76.03318397730253	-75.75493140905006	-76.29033113076237	-76.47238804223927	-78.106208367277	-77.48313414827058	-80.45923267867241	-85.33062640131901	-86.28118391938622	-93.18106449774996	-97.31988582337726	-105.99787364096564	-98.62826486510183	-123.10959014223397	-240.083869244739	-327.60166805891697
1300	-68.74383079443916	-68.88926669495645	-69.41411829265951	-69.59105096488868	-69.51496022520718	-75.69591172635513	-76.66888404894902	-76.48858072580775	-79.32007695926839	-82.81545651513206	-83.73412349904127	-92.4515378538408	-94.58346286090914	-90.6679125907546	-110.78239341691857	-192.03447082072404	-254.5116206853709
1300	-51.59202702632995	-51.036236022857146	-51.06610882831881	-52.39302736242013	-52.412773293423434	-58.200569800587914	-58.740213222693804	-59.80422345806145	-58.96533167802758	-64.54995511572906	-63.897410828886116	-63.25948638396121	-63.317895581221684	-64.23267137938485	-74.65703858997851	-110.87254424810303	-145.41525074518938
1300	-57.75124420648359	-57.61708170880146	-58.9227341065281	-57.84322665759575	-58.358960014641454	-64.63554351360486	-72.41421278644364	-67.5479577464317	-72.43766903767737	-71.90844766352329	-73.14610552225979	-79.37724181930396	-80.18532960269623	-79.07387575132846	-84.77006730613611	-163.67619218013127	-219.95882829535407
1300	-60.97700471938246	-62.05528045154109	-62.09611592516531	-62.591551473861735	-62.78960926724078	-63.80882001286434	-69.36672663871701	-70.56402351021849	-70.4420817628164	-75.08011657383315	-74.91395814132267	-75.25720636415946	-76.82056276959597	-74.81514932609483	-96.0446096547669	-153.19609044342985	-206.1180762755301
1300	-45.2227550459307	-44.86026623294917	-45.73748824877452	-46.30864972467955	-46.05246111125078	-51.06676792431471	-51.465880278289355	-51.35080569133562	-51.036433340286884	-51.610082834451795	-51.5013450905468	-58.0657397981681	-58.355783763022124	-58.48156469281272	-61.57069089982834	-125.04307400438474	-185.64446293774108
1300	-66.67135639161215	-66.30376532104991	-67.21067686568199	-67.46013080535448	-66.73365690615006	-68.25465107287911	-70.04219037593444	-71.45138574716445	-82.4732246849532	-83.73747194701627	-88.56737124284402	-89.89472310964254	-92.18986369707358	-87.91771768856194	-104.5355827932334	-202.1207158173273	-289.185078891361
1300	-35.54257671644097	-35.41231747622226	-35.32263906069217	-35.071038669817604	-34.92046399003821	-34.57364459824182	-34.367208644245125	-34.22863517109025	-34.148192392694654	-34.132287130771296	-34.14535539158826	-34.747160191545895	-36.01843131474325	-33.90943947610283	-42.883260190292894	-145.69174009905282	-212.8424892926875
1300	-48.53260887920011	-48.67105645282369	-47.74275702356066	-48.778416224114416	-49.148903150743394	-48.331407084493534	-48.70630658648065	-49.2577913007589	-51.03464570070991	-58.20099018364607	-62.59066417521296	-62.72012389504096	-63.40338092491646	-62.59058537624892	-67.63978193060052	-148.58375870349994	-203.38628640112987
1300	-64.52409481125137	-64.20913003949286	-64.80757156144854	-64.69121587690412	-66.47096436949408	-67.77128225322953	-67.16910976147476	-68.12659630950856	-78.10653554962234	-77.83572452049017	-78.12763905255206	-79.74705086166799	-83.68440670850559	-77.74238475581414	-102.45729283259816	-165.72481852369214	-225.04852594708487
1300	-72.65946408059938	-73.17760017195017	-73.24680837316865	-73.7921244839815	-74.31837996193333	-73.81037051094644	-80.88418577203221	-78.54261568291928	-83.33879332787244	-88.40882186626791	-94.46663359661409	-95.85036859355739	-97.93618340497758	-93.93032981695552	-107.16059140938984	-232.01945905882513	-301.0395959697171
1300	-52.365811137791866	-52.851393285445106	-54.07696580513146	-53.181089605731536	-52.476338707029804	-53.33545940685587	-58.42038078042643	-52.96931346045249	-58.257767969100684	-58.242542306288975	-58.18102049812732	-58.60313010743999	-59.74053079683667	-58.00059880265348	-67.67170557271437	-173.74881132508472	-226.3816320575539
