L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
790	-26.40278532088418	-26.238066155999356	-26.20158402696093	-26.09445736445216	-25.99352299209114	-25.779490681976114	-25.672759483351427	-25.60981157886465	-25.660917089237678	-25.4938025330706	-25.716683138341082	-26.68468968294588	-28.127378367569534	-25.329900171860974	-34.951431518794294	-99.09832507254959	-144.13796365733822
790	-53.08984944679507	-52.59760053415377	-52.931603954594735	-53.01124246093278	-52.613774782298265	-53.504595644506225	-54.15331852292209	-56.18265303204752	-55.28019397001931	-60.468486175058814	-63.21464227973717	-67.96136602048648	-68.51998359026236	-67.89283702558217	-78.81648613575656	-119.19162470359134	-153.06976253450367
790	-46.04218953392696	-45.579555605403925	-46.02099178039197	-46.18587060820999	-46.005059998617945	-46.343214581834545	-45.91758062240639	-46.68224377273344	-47.532860715575964	-48.4962393667492	-48.906959756740534	-54.620940084582124	-57.192669411370765	-52.87994312386632	-68.36508962658192	-127.64149359480936	-167.72171111709403
790	-47.67495934298519	-47.61713057381834	-48.28518695411106	-47.855136205640605	-47.86607095636994	-53.965945675298556	-54.105113614670145	-54.58619396398409	-54.78070691244122	-54.35897524469768	-55.47534056754779	-62.16472201993731	-62.89215698307621	-61.72472163374025	-66.48068596471032	-115.96358028377718	-161.54727990119096
790	-17.63762992473495	-17.548290798518575	-17.479888840819495	-17.33594782945729	-17.23796569731164	-17.03453801128376	-16.88525851070762	-16.72345853606304	-16.627475046881532	-16.771151397454847	-16.44835920399148	-16.123389064349862	-16.12726510714978	-16.633332917650016	-17.524016147378212	-53.760527255972455	-82.94141517111156
790	-71.8312764990843	-71.43312384868202	-72.14017194117075	-72.63329266122068	-72.17350937722965	-78.36872022282685	-78.543744947028	-74.02961009026241	-78.68430797142169	-78.08920838888213	-78.9795481428175	-81.77975485842371	-85.82884632589263	-77.98279438658106	-115.21980384164245	-196.14101457460495	-226.95606101566315
790	-42.67493949123995	-42.129635871530944	-41.8149240644875	-42.22601096092791	-42.25006154441433	-42.675084277960416	-42.80151760318225	-43.68147352195179	-48.87852495266213	-49.04467105535145	-48.622435724140736	-49.062885817830555	-50.40710562505885	-48.76305378643507	-58.604275099392304	-87.79643050215248	-108.3094265425496
790	-24.625027665676942	-24.570562686125307	-24.51319629902848	-24.355261288834768	-24.272496287343362	-24.035894947131634	-23.90985279703693	-23.789006884082813	-23.747874602849222	-23.771275541838953	-23.652077715810172	-23.740157096896052	-24.151814876537916	-23.63794066888015	-27.13582517498699	-76.87624863784957	-123.10938127880722
790	-37.59726495778083	-37.44548627586259	-37.402918926122084	-37.31033579985573	-37.219882643484986	-37.01135006231864	-36.9302710139624	-36.93403530863854	-37.02578722722256	-36.73653104269887	-37.25789369007714	-38.80674206806854	-41.12278708687958	-36.57676324547659	-57.38575749403259	-136.12619753495187	-191.98302758719407
790	-50.55412886005506	-50.75440298348416	-50.71444739676726	-50.45238263216538	-51.83573541766403	-52.65778880598749	-54.71763447376867	-58.648055746723955	-59.15014880809682	-64.84835017930548	-64.79958960478608	-64.96400355642945	-65.75357843411508	-64.69056876360699	-71.84491780906993	-130.08504943606542	-168.22346918316524
790	-28.641120911929107	-28.90329974167133	-29.046861129121346	-29.19747333315182	-30.183673817083	-34.59921914754113	-34.43650637974321	-34.24191840235008	-34.106325248027616	-34.33369312277187	-33.846436651176234	-33.16801790569653	-32.78272692418645	-34.19881780334753	-33.05077018594364	-56.29416314295299	-82.84216589758815
790	-17.543343247639644	-17.463896013156184	-17.388383001548206	-17.259379639229152	-17.163589366592067	-16.94201214869036	-16.804082352636616	-16.680022162881976	-16.611779453916085	-16.679579504617376	-16.505909678762503	-16.502472481266743	-16.826312865185283	-16.55090240083222	-19.164230625850934	-55.26363322583038	-97.73245403936919
790	-53.04036405754548	-52.5253637495485	-53.27223116047704	-53.23871393183686	-53.17811507733969	-60.37657351629964	-61.408428620157395	-60.64465730755329	-61.69559059404687	-66.8822206032218	-67.01840620345955	-67.77785585400353	-68.93177774765324	-66.8084620981034	-76.62234844379043	-142.70245032337778	-181.30348748655848
790	-55.14809401196831	-56.15348956642737	-57.066195860170055	-57.57766101379812	-56.90086279747379	-68.94498191161533	-69.23165051618169	-69.62838846519477	-70.27549578969155	-69.54477556328963	-71.17035999928784	-76.09766105339897	-76.21184518369691	-76.70094602635709	-78.88014856317626	-112.51398697190272	-144.79753514047843
790	-32.776437057380484	-32.42745853509269	-32.39597510440491	-32.67267808270502	-33.05524146492607	-32.63991854715788	-33.6355562853087	-34.264707330634764	-39.551664358928136	-39.476002688934976	-39.596864030597175	-40.23479192055023	-41.26207419564479	-39.337077614765086	-45.60547881406786	-98.1452927167634	-154.97030509597718
