L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
6300	-108.0331320893542	-107.50441546315066	-107.14719207283673	-106.13123226045138	-105.85795325574311	-104.31543271579666	-104.60321799656475	-103.51315871157684	-103.98586321085662	-102.52857496050947	-104.34803678243006	-115.83285405669457	-130.73357748423942	-111.05114286669614	-188.9915847572484	-591.8643976185112	-914.1723060512287
6300	-130.03327657257236	-129.33645521446016	-130.17177075367047	-128.84674219776312	-128.8920946211818	-127.97175214630755	-128.39764061421565	-133.91328967564027	-130.35875740255975	-133.5924026520796	-136.4804604003574	-154.55676148260903	-169.8751737145886	-147.7108043372932	-231.10587845989622	-615.4790671160401	-926.3750175806292
6300	-82.2993452550217	-81.61212136674767	-81.49342055880722	-80.16363001947325	-79.5686279062344	-78.57941990641851	-77.55847966201206	-76.40798472542639	-76.6956813738017	-76.85487411337576	-77.03843635765124	-84.03679038794476	-91.00669434990604	-91.24117366921419	-110.9687177012753	-432.1142728640891	-689.5962039974048
6300	-81.91897027859534	-81.27034715532015	-80.64136946947347	-79.63675685981637	-78.8689443429355	-77.18303342188177	-76.1737798206261	-75.41799098839542	-74.97621307098704	-75.0565136317788	-74.62964856035012	-76.9957651435618	-82.91362236883502	-73.8829936691471	-125.64096463366405	-518.2114373423411	-818.3703397885231
6300	-64.8204575309485	-64.03100185518419	-63.37938530908586	-62.70071550985549	-61.67209792352514	-60.17582725197235	-59.663308405176785	-58.44101722649009	-58.76835866235793	-58.13357600932387	-58.70996767492146	-65.2001396258359	-68.18829459754336	-65.08306111026796	-88.73760149756782	-427.74367337004225	-735.7048562164202
6300	-97.38206830406848	-97.623371051587	-96.64818448386137	-97.06661685801522	-95.16220960055246	-95.38197796008807	-95.49508823883083	-98.89225724029188	-98.63541770474708	-98.76440510481257	-98.43421718197187	-102.00362346247157	-121.8189136564418	-99.09685614622965	-163.10842418528574	-464.43610217862096	-739.9256565312919
6300	-138.43068907060646	-137.33456515721085	-138.05717066681592	-136.8959237916296	-137.29999386199253	-135.94636247298612	-138.18503000696523	-136.86338721069146	-144.379578724692	-144.69781179537603	-152.3693615860173	-162.8786937199034	-174.85566441231836	-162.8171040195438	-224.28676001769426	-659.3915085852014	-941.9270781816849
6300	-83.5257335555381	-82.91512202923187	-82.37222150191695	-81.37871843688814	-80.5597177623321	-78.7711172780084	-77.92755471087189	-77.10162943172654	-76.82035204600179	-76.66369335606396	-76.80575829968721	-79.86105617318084	-86.23025972868842	-75.5533851175779	-120.65255674012978	-586.2861341324848	-917.7646785067725
6300	-100.47349899264285	-99.76686842776648	-99.17797635433202	-98.09698283424103	-97.3482919966508	-95.65530422526983	-95.18357892269086	-94.29899963065007	-94.14865678386617	-93.8627053070095	-93.74242753829522	-96.99227196305789	-108.00679376536503	-93.34766395573578	-155.1108440731995	-517.5669842032268	-780.5983338321868
6300	-118.26755667976644	-117.58635452871053	-116.84635333194976	-116.61125732750827	-115.76739255280954	-114.06019334520532	-113.97044655780228	-113.43052112045686	-113.96235700473585	-113.19836570283293	-115.84329414993611	-127.17828113749388	-144.7534767512355	-135.79100772593947	-200.71789166221444	-509.73834786304025	-770.0832194284759
6300	-105.53929660717651	-105.07452530917183	-103.90858840763035	-103.76438483102517	-103.10378508095548	-101.9157277005075	-101.55453761907124	-102.7862456636457	-106.9370955600801	-106.56140952587945	-106.72657545728539	-113.90059937397751	-118.37340593020429	-113.32757666464721	-157.61065698158598	-522.8474251495414	-782.6159398827008
