L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
3200	-92.98464520626975	-93.7915258823994	-94.39475653280832	-93.57790896931233	-93.95402176715766	-95.34009286682227	-96.56069211790866	-103.27064785817021	-113.81819289905143	-113.5381983154296	-114.147740799466	-117.8057799074602	-128.0810023185642	-121.24432722475483	-155.08920288373136	-338.30960110731615	-479.7762286045936
3200	-120.38054254675819	-122.96063805600281	-122.13401490478918	-122.10550885617046	-124.12269647804767	-136.38547565080836	-137.55809729110226	-143.64334929633196	-137.90734342641764	-153.23212652822633	-153.76848524054162	-156.78659590028514	-162.30467019220333	-152.46138158889542	-190.3437475710921	-482.8323707480239	-659.9797054013333
3200	-83.91442866791594	-84.83315038113969	-83.90500805923834	-83.59594616471814	-83.657483749724	-90.91158951593282	-95.01732722415363	-94.51117415034739	-89.28402789311907	-94.4585191906714	-94.1427223905135	-95.4032165890983	-100.28435120681776	-93.78271350746964	-135.50925887159514	-305.44376575063393	-448.36603823531976
3200	-71.41685223087829	-71.06303048903663	-72.24757581970789	-70.67092203281346	-70.73599939743451	-76.29162655585003	-76.10331971280198	-71.04010006163483	-75.20501975165483	-75.23996320532191	-75.32379599304512	-82.5505021902707	-84.19075427862369	-82.74364210596961	-101.08775548507472	-275.87203188963366	-410.32861624017454
3200	-74.72148601480325	-74.14839351986208	-74.32064619662908	-73.6683018015385	-73.48879236779364	-74.21540589845709	-79.87705771873705	-79.42822425451753	-79.78957807905172	-78.70489205743034	-80.38601938729941	-84.50762278923706	-95.46729002653643	-82.70078708480845	-117.70808890755977	-296.162734036695	-453.6875493693023
3200	-83.58105766361805	-83.14276386756939	-83.81159996092592	-83.66787994197279	-82.59740389017061	-82.21704912638184	-84.42737879109335	-85.43035022427664	-90.38307505275286	-89.52888201397097	-97.21516269546008	-104.85646307053575	-107.93257934812263	-102.99087733501048	-131.66935284042123	-335.22177233101957	-494.76863116840974
3200	-73.30792792638651	-73.89567731935266	-73.62363681529351	-73.83896345586615	-73.1354136841687	-72.42976735628386	-79.19051843418882	-73.34609639294167	-79.0785779613561	-78.69985817287156	-80.38867342216302	-89.21820007653011	-96.34618818638647	-94.03996295771101	-108.73414345884844	-296.9360810188308	-457.31428999044533
3200	-95.85603172606655	-96.19495899490848	-95.60622838814822	-98.25595552644623	-96.49483766473536	-110.58978347106793	-102.13755960213898	-112.56045189770538	-119.01116750410496	-129.65068812131938	-129.37401787306177	-130.22663046255866	-132.41321501579367	-129.11397025175935	-144.67327150988393	-345.64160776339503	-487.57143528150965
3200	-42.57471210262456	-42.121305309855586	-42.00107025780539	-41.6185685105308	-41.45627993801431	-40.77551722577947	-40.247532058675155	-40.289485176377156	-40.633199260395415	-47.081489347093154	-45.9973624888853	-45.1123369413064	-45.484672508281236	-46.556487061609474	-51.894827949873424	-174.97738290214366	-311.9255598070793
3200	-122.10067252492841	-123.57331724328887	-121.53485893961285	-122.11869606299074	-123.73145758080415	-135.04032338456997	-139.70672562674346	-154.06746366165584	-159.82599192041988	-165.3954791118059	-176.4879874780731	-176.41629249393134	-177.98965286050918	-176.61537258728941	-195.46851019419032	-348.7598078287098	-499.0400944721094
3200	-81.21145357992648	-80.66131483507657	-81.30444579924755	-80.8270372929885	-80.93446380751226	-80.73736940987597	-82.04803832426788	-83.95633428062344	-84.6403200072809	-94.15118741597722	-94.94394777830566	-102.22146566718148	-109.635099525965	-102.89956161457282	-117.69904578220071	-292.4249624495687	-425.62972585258717
3200	-95.92049452436464	-94.76049768652652	-95.97486114451941	-95.99810368269326	-95.70712011423753	-96.79429776393722	-102.58042642442246	-113.99646187630833	-104.7712582859582	-113.60745604880405	-114.36891688488534	-117.75932749514489	-123.5585229769137	-113.2997119120132	-149.09068020342042	-381.51646591520364	-566.353384917351
