L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
1600	-76.17351622555623	-76.10068626408577	-75.87869182257985	-77.11892113971828	-76.87813553531805	-83.52876442753266	-83.64908938309102	-84.93281655731079	-85.84469167928795	-96.52144836040054	-99.1430218116001	-103.65487917663802	-104.44956658814804	-103.83370057767499	-111.60894782247948	-198.60202372193066	-259.98630255767426
1600	-73.95744984780112	-73.7450102216092	-75.1425335557237	-75.06656073311869	-74.23819753094631	-75.40224848795384	-77.0010709488843	-80.4118521221052	-85.63272210686667	-89.27207802423742	-92.81601514769484	-105.53353182326579	-112.30276886122182	-105.47001738533082	-115.85252856780461	-191.35643615923837	-266.87967833867947
1600	-56.88150986526891	-56.6513635239176	-56.5965438399481	-56.395473028412205	-57.04383997381385	-57.3064374086009	-58.52685116334515	-63.12370274512588	-63.097275505471984	-63.05895544440505	-63.37339784066933	-65.16558492509658	-69.27495497902483	-63.09688143500478	-81.06116329250374	-204.7954058815927	-304.2126141807784
1600	-54.24890083461194	-54.75863110003401	-54.55274781081973	-54.317841069207574	-55.784235534868834	-59.87054941304375	-59.70404936902657	-59.57684676253832	-59.51429720273726	-59.40603687592621	-59.51410434885157	-60.70706237338583	-62.874782892571965	-59.02858403111093	-76.99163068707338	-203.36398984094538	-284.72235490150155
1600	-40.70853183282965	-40.593516206952856	-40.32267971230351	-40.13548822235694	-40.01865158426868	-39.57813654341669	-39.27941150351137	-39.16336173990126	-39.26844397299638	-38.9895293217875	-38.979774666497775	-40.066825469028394	-43.96309326486696	-38.73759157558318	-54.862193866969925	-141.60778170446903	-220.69482178828724
1600	-67.33241890674009	-69.51888098325553	-67.78283220371986	-68.34830375493164	-69.6978496040399	-75.17851214094819	-79.67340576812956	-79.71851293142821	-79.34967767568207	-79.34421290527129	-79.61151098856239	-80.8019810528323	-83.88036630421797	-79.56011103328184	-99.27333817912864	-187.52312155077448	-254.25065590119954
1600	-60.14738726277517	-59.688722836904454	-60.21386429672457	-60.097584991683945	-60.42468794134809	-60.35816284729814	-61.78533352193918	-63.99844131513066	-75.60374873992822	-75.82380193111044	-81.86872198053715	-82.27455235239955	-83.38119694516473	-81.76674644425077	-89.39912459111477	-183.04249364567576	-278.25118552822937
1600	-49.12481161056944	-48.602663206638674	-48.60380269216843	-48.265158833492976	-48.93291850338944	-49.39837349439736	-54.9104408611676	-50.18030577484801	-54.78373255479996	-54.58526971354816	-54.66285836663888	-55.62439453059227	-57.93135606452258	-54.279233830848334	-72.60013490225762	-169.93932539551847	-231.54786221223148
1600	-48.61901635243276	-49.65177678168173	-48.58433242931988	-48.96500328527024	-48.61889506377145	-48.41965449425248	-48.69211925955151	-50.6982767838969	-49.59376131526384	-55.005560786491095	-55.22062039404249	-56.66970518362219	-60.22732002647344	-54.76559538332781	-73.95053038091335	-170.9959586419789	-268.62431011371433
1600	-87.43539725534073	-87.49493169851152	-87.62048498538356	-88.88659527011943	-89.2859521722646	-89.26168676329965	-95.50380088673626	-95.83165061580753	-97.40027670754073	-95.58541717905499	-100.47620124747557	-115.60688868327298	-123.59842743063344	-117.39011610013625	-143.5624039536562	-255.2115448821467	-345.2433610486966
1600	-65.53693383751101	-65.26112976550073	-65.52827879762327	-65.23143209172073	-65.90073489894986	-71.41984561145804	-72.0775434043795	-72.17288499306358	-72.13108561554394	-71.63676197092819	-74.22310251910024	-79.94206047635284	-82.4726913947037	-78.19541436977633	-101.35975031014785	-198.63716132549408	-289.56413238477717
1600	-65.30907511233131	-65.11813403717268	-67.24469571044145	-67.41852796679663	-66.14234650915185	-73.69099729137064	-72.99572046924375	-78.03236167363843	-78.09760079954486	-77.92397908478974	-77.81755105513199	-80.29911772599783	-86.76129107643193	-79.17612710041698	-96.19310254722234	-169.7926620503182	-239.43201403108117
1600	-45.98505191900284	-45.72145652193793	-45.626917875953225	-45.35035332567921	-45.28376831278516	-44.86429516130409	-44.686376337495105	-44.31397203942551	-44.19850956581788	-44.17601781861272	-44.07194020616193	-44.750864955168126	-47.487737730688046	-43.92753628800398	-67.55473810579238	-146.05065729691862	-193.24847000072452
1600	-41.30293014549953	-41.102154743544574	-40.96785379513264	-40.726456253754485	-40.52269115957111	-40.05825539181824	-39.85421355135219	-39.74474319100227	-39.752502840709	-39.54181136389905	-39.885970296735074	-41.368892717846904	-43.62518590846979	-39.26282981570178	-53.196234043146596	-200.45946142787048	-285.792732794863
1600	-75.98846622159728	-75.9508346493766	-75.83614669726241	-77.75459128849384	-76.96230390465134	-85.96063151014252	-86.44940752601283	-90.18860383998273	-95.47023669303033	-95.37008976796302	-95.57680513656528	-96.75971970087726	-98.72087537873345	-95.05318206764825	-107.75514610983289	-265.71294081241115	-344.30887355845766
1600	-58.30660668387778	-58.20473591070499	-58.745583348280334	-59.009560260237	-58.472712005918794	-59.666961815771884	-60.167584303986715	-61.79906217642697	-66.99923302684851	-72.39204968661204	-72.20126908324292	-72.44145258190665	-73.464239976671	-72.0912894741405	-80.17764916095783	-203.9062777995301	-275.07211809379464
1600	-56.84683050792815	-57.018795436283966	-56.8022649250204	-56.81670053517322	-57.1327225806696	-56.34291466946752	-56.603952555595605	-58.17954011487424	-58.385580824702586	-63.21456757067761	-64.0073714473338	-65.77959805532772	-69.5154115790096	-63.11725097226518	-84.32387818550596	-212.96953739881488	-315.5160709276873
1600	-57.61311088626439	-57.20764433377635	-57.63124876100718	-56.91955171061921	-57.74797574056147	-57.21938172749682	-59.249558616700334	-59.28145466385436	-58.843307588884436	-71.36217155267418	-71.54543894578508	-73.46836835637528	-79.89300791404794	-75.22038038933186	-84.08195100938107	-161.42462970674674	-243.6418124384876
1600	-73.39832918742343	-73.17666440412918	-73.23377535857362	-73.56037321107057	-74.57179624485315	-73.3076664752864	-74.15312743651798	-76.93345019860878	-77.92577272669055	-81.84884109981084	-86.72030586831978	-104.95683160706933	-106.53445982788068	-103.81110863640572	-115.35845077520045	-230.61532382838308	-323.3849065284708
