L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
100000	-509.01282865710556	-496.4287196138999	-488.64025890595013	-473.7312288913485	-460.8705293971921	-433.6541202444834	-419.4353418732061	-406.64072352747655	-401.914828375839	-401.9653154625247	-396.1728714575531	-442.5904891952668	-560.0694637999101	-415.0025733095878	-1175.4813093405887	-6949.56509615291	-11396.149249487355
100000	-529.1437314113525	-517.1163173951592	-508.232823937677	-493.4405448569628	-481.974175173158	-454.7903085431674	-439.0360779971336	-425.7742239642156	-421.17876860950173	-422.8669491687708	-412.0291643937348	-454.0252169709028	-568.3988026952452	-446.3101365829532	-1183.621049717545	-6696.202641610662	-11046.837326385346
100000	-456.257986486467	-446.0828241978175	-436.0974458223504	-420.645455579775	-408.1701584884414	-381.19264506679804	-364.7293583338622	-349.30860183244687	-341.49980113145415	-349.3178911151644	-329.36195061360945	-341.61959438503385	-402.7260548630105	-350.7092636364837	-880.5645573973557	-6115.670123805805	-10369.148787694037
100000	-506.27937251320265	-495.94357436734043	-487.54489409885076	-470.90489269066353	-459.42883133956434	-432.5982505936295	-418.17393931964267	-403.1391718117893	-395.99192162713103	-401.20177676011104	-383.94458604683746	-410.6495436202421	-521.4539440756059	-417.88997727125565	-1040.6117213127745	-6282.189894637522	-10424.316759668902
100000	-479.0333932711155	-469.1247169287071	-458.8552216946695	-443.2758825225202	-430.1787794791463	-404.3426055237016	-387.93546088213014	-373.5068642911617	-367.64660123227594	-371.1306404766672	-356.9725719762282	-383.15766817710676	-469.94931302186376	-360.31794809409905	-1061.8533752675482	-6841.138410949788	-11136.465518725428
100000	-533.5345559121287	-523.9491391650266	-513.6699471602453	-500.07005642942397	-486.2505031155139	-460.30912322318136	-445.95096889862964	-432.05403576358515	-424.9186537670151	-430.0492597758762	-422.83112402523443	-448.9803464618641	-564.5900076844109	-456.9896628085226	-1124.2292643593637	-6469.292386694373	-10706.131947379878
100000	-503.904218411086	-493.0479540402686	-484.24005287402616	-469.14212962478507	-456.6062712623752	-430.2392287642423	-414.7852655832517	-400.74656583668	-394.4503443649297	-397.5803488539669	-385.2543275119427	-416.944153148732	-533.9037812860885	-402.89623624408813	-1125.0743022847312	-6558.607241655685	-11021.210526330777
100000	-551.8223209811547	-539.836484162761	-530.8954530661745	-517.2834237046874	-504.13435917225297	-477.4237711105241	-462.55969822212796	-448.99978890773804	-444.0572434925048	-446.5771216461415	-435.3770341730246	-473.416234898118	-612.784036139518	-472.10487987362393	-1209.2262757393287	-6760.245942106312	-11014.288990619118
100000	-485.6665050955416	-474.95498209521725	-465.38631065084024	-451.11759506846255	-439.6212855107111	-412.1149198884361	-396.36839670981357	-383.05293723385216	-376.23542735219115	-381.57890409046945	-366.29270297745836	-403.7781880201781	-483.797363264384	-405.4571427488163	-997.0274225367175	-6373.5681940837	-10547.65059302709
100000	-479.2877673463294	-468.0032441523146	-459.58459685739007	-443.05927419561925	-431.4969385304113	-404.71442492074465	-388.1479110874579	-373.6688418143436	-367.6881321089321	-371.82389622164334	-357.5173744417705	-385.54680154438296	-483.56985183592707	-371.3045373751065	-1031.124855862399	-6667.815346898133	-10979.912002394592
