L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
320	-16.39377566539717	-16.355267136449193	-16.326910348721583	-16.275191886854586	-16.240003186733254	-16.15317477146712	-16.103210233808632	-16.051241649580813	-16.032447062539394	-16.048916699515086	-15.995622265338794	-16.06460387381495	-16.26151175072817	-15.995770033620417	-17.440956227903012	-44.06863517316482	-60.95892787027578
320	-26.85840970719893	-26.839779900405695	-26.927615080437043	-26.848062780576317	-27.00996236321485	-26.768331222820642	-26.899391823650433	-26.964511843912547	-26.904743752698515	-26.725605533389494	-27.204724112075763	-29.295466059348044	-31.549621456653274	-28.14915645706731	-37.84543139021068	-64.58675310611083	-78.33283573980022
320	-26.903366845957112	-26.82430900502887	-26.90289351459921	-26.985563835019075	-27.42783179303082	-27.002567333548676	-26.902236729358226	-28.29388640464594	-28.503521490158384	-28.26965223967764	-34.50147059162094	-34.638425984852745	-34.95065765795553	-34.4404582167321	-36.50050618680635	-61.14249914437565	-75.07793155526701
320	-12.53493164984551	-12.503416801844901	-12.469341030256757	-12.408957125882333	-12.372190369206285	-12.294103630097535	-12.226146966149606	-12.145733989085253	-12.08273710968368	-12.182184951678753	-11.982841227480286	-11.680942255864995	-11.511119334470518	-12.13259856407698	-11.601195437433798	-28.185991496844668	-32.95924035627482
320	-14.110744364916462	-14.080416841189653	-14.045688521004035	-13.993548276618986	-13.961224958130044	-13.868408823967755	-13.812007723537642	-13.774472935731328	-13.754427061668277	-13.764020335741023	-13.733700409834238	-13.832790755980096	-14.069409695326097	-13.70839253593228	-15.34876618147465	-33.978222904836464	-57.571060446802775
320	-11.80813417061499	-11.775434886381097	-11.74974281706145	-11.6934459995579	-11.652705275031868	-11.567112210950405	-11.510566884636416	-11.457688282094319	-11.427435040139832	-11.457099066933186	-11.389447378368931	-11.380829303056263	-11.5076597890755	-11.401861328933958	-12.47042506333114	-28.38790660908915	-47.26072074971991
320	-14.21523435473848	-14.180355055901021	-14.14921111785651	-14.102911676062714	-14.067512337922881	-13.967337301543637	-13.922075290326548	-13.889176147638064	-13.88586079339416	-13.861851543142516	-13.892155985445097	-14.110834711745492	-14.47968086485433	-13.807349857983231	-16.152315418231634	-44.31824368687608	-59.99070984788728
320	-13.141987627352538	-13.106408628505116	-13.075981146215069	-13.029244682317445	-12.987403913160545	-12.902103087290673	-12.839315138739687	-12.788987436114992	-12.759252996776029	-12.796503198804825	-12.713481858585627	-12.691545387348745	-12.80585211593877	-12.740197136428751	-13.717711477241885	-32.233503370540014	-50.010963175948405
320	-10.964349043330573	-10.928639974047107	-10.899414060181604	-10.847971290172417	-10.80131198761323	-10.724484405126029	-10.65174699777791	-10.564062421647748	-10.503733989523196	-10.616530911081384	-10.380891251875944	-10.021819755519491	-9.780527687411212	-10.563448475528192	-9.666882949867722	-20.640464665956515	-30.80620612970939
320	-26.945276232431812	-26.91979019903078	-26.89232080319462	-26.85353670701317	-26.82507845194923	-26.705755220123372	-26.691802465010724	-26.777667871824665	-26.874060502011353	-26.59757044787281	-27.14380694892456	-28.48322388743661	-30.046570169254885	-26.530101798789136	-35.301849293235485	-97.41503378549565	-144.9650461953138
320	-9.597736080935704	-9.564322485394975	-9.530496247669017	-9.479048119955715	-9.432797686022885	-9.353864155712099	-9.287647081217523	-9.215816511075245	-9.168416275496684	-9.246638626809341	-9.072545827860012	-8.837244213110907	-8.716018552843732	-9.193377560287121	-8.876423761882025	-16.47685911526613	-27.176785331639845
320	-17.550686430443132	-17.530998822635958	-17.483609948692504	-17.448180992445476	-17.395593840103906	-17.295875765025393	-17.24910599338103	-17.206619073275593	-17.174766060533656	-17.221939396095554	-17.17344181874314	-17.158406657837816	-17.39580492152242	-17.152961410391907	-19.044635067134866	-42.04424165432181	-56.75950135870173
320	-25.10160968405976	-24.74589036342346	-24.94128205730852	-25.11230751014156	-25.046790957281843	-25.106423438186035	-25.090997053147525	-25.129983327873827	-25.004167929400694	-25.060871373370087	-26.202073055589125	-28.435395304488846	-33.20659992189992	-33.01668400292611	-34.30723075632212	-58.76727132005466	-70.67581035906665
320	-24.51656160224291	-24.456647320555852	-24.457890806621684	-24.348626059871687	-24.3717143350344	-24.31387761460089	-24.202992433167644	-24.203275415139395	-24.118781256089395	-24.16054922626183	-24.151047308526365	-24.383467593984975	-25.167062231078962	-23.958039666092297	-32.464179645796456	-54.628693585415085	-64.63607743043396
320	-14.548010974878856	-14.513900965641241	-14.496044663951974	-14.440670280197663	-14.38317348466858	-14.326740550602517	-14.271042067281499	-14.197746582196624	-14.148456392103023	-14.20557069345282	-14.068502250705126	-13.937210503229865	-13.97697372391682	-14.138347530638297	-15.082885205487004	-30.45281384875571	-36.84622657668835
320	-21.253059341900535	-21.25264375855864	-21.16978073628043	-21.217640206926323	-21.18111221694948	-21.041480713294213	-21.0106950540248	-20.966304859901665	-20.982045972920602	-20.955405511489477	-20.94431068872459	-21.194604160515084	-21.750459947019948	-20.847687196363022	-26.564618059654194	-54.56432138412089	-62.74483335994845
320	-26.747907486292508	-26.545865107120715	-26.78015053281	-26.943841166456863	-26.927397961819825	-26.615192568286467	-26.73681559653158	-27.443913053137873	-28.037762477105254	-27.085297484141986	-28.654343773220308	-34.20528090592402	-34.467305575547584	-34.415463619472526	-39.903164579823645	-47.43184485406237	-52.81388223673854
320	-10.96594430992069	-10.933759026651584	-10.901682159970107	-10.84559009486515	-10.802659287777848	-10.722630754603157	-10.656689342291907	-10.581479929131257	-10.527174263920413	-10.617238363647003	-10.424417580851046	-10.158762502511246	-9.996718331647154	-10.564412754356898	-10.077041047410445	-17.353268352934496	-27.10024231757616
320	-14.37630855410422	-14.339575046768525	-14.312933462973964	-14.268167387974733	-14.230301162824484	-14.135627103544076	-14.087288851006557	-14.063134427993894	-14.062496384054986	-14.029688827759829	-14.070544121822532	-14.328806331180544	-14.733906649187755	-13.972614603565045	-16.473392152585717	-38.19054472490118	-62.47159629493932
