L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
1600	-43.47444305032624	-43.40766464874717	-43.212603374433975	-43.03081547320048	-42.9417467324633	-42.58878453589115	-42.45817158726114	-42.18730586265517	-42.623666135999606	-42.09039030860432	-42.81417944818922	-45.558632418882404	-53.01158479367441	-44.27490856006646	-60.35781073310603	-171.78351629591748	-250.72655454770245
1600	-35.43611293844845	-34.83662613389233	-34.789760873037444	-34.80115008687696	-34.897567816935094	-34.549744085402764	-34.753252540697986	-35.86072780907692	-35.29045625003128	-41.1857245798184	-40.7371732414372	-40.49582495520346	-40.91715209653443	-40.9126253058029	-44.8800834551005	-113.6427514347175	-188.25541528446635
1600	-35.55546846984332	-35.54357800672934	-35.25678877875296	-35.01510838304256	-34.8656830499937	-34.458199658014	-34.117796643986416	-33.78644403462588	-33.71340924001756	-33.886820804285136	-33.41260490359781	-33.056908053274405	-34.10675137065105	-33.55631544120647	-45.43236227858765	-114.56848728485183	-173.32061135802073
1600	-28.33692997234554	-28.1719285366623	-28.02094763707139	-27.75018657933294	-27.522371637208202	-27.13039774101498	-26.795532321304684	-26.43018318617425	-26.18742347764739	-26.58285246976271	-25.730961419135735	-24.62834925896386	-24.120424058250798	-26.317351163269404	-25.617987952097316	-91.14530890893222	-150.20388512999682
1600	-51.98427963868503	-51.84418989700055	-51.815522664069846	-51.58773105342179	-51.43141386752674	-50.94908097692802	-50.76033923016061	-50.73727405843608	-50.661275494721274	-50.539368523471445	-50.78864421032779	-52.7414397681418	-56.15496185912546	-50.94530455628161	-70.85798486090629	-173.99440618515857	-227.90651561645717
1600	-62.915496400360205	-62.55683168040025	-62.45261850401533	-62.69475808768992	-62.27256589129236	-62.07358183484751	-62.6517366495452	-63.087770780858534	-64.83898497293791	-70.65496000665443	-72.43160906300595	-79.4713017963635	-85.35112650508263	-85.13886170870147	-90.72468900727434	-177.62578736583419	-243.30383479338127
1600	-38.25895891883467	-38.08578372750126	-37.95302749650915	-37.69389183759743	-37.52060986700259	-37.055181407927726	-36.85258527578672	-36.65049843632509	-36.621223305585104	-36.54953505126924	-36.662644804354194	-37.612277570630525	-39.34518109624769	-36.237489040877605	-47.9508006617581	-181.43215040552795	-255.78066531087794
1600	-38.65507625306451	-38.363149146038495	-38.23339660555432	-37.995777245369716	-37.846493712384955	-37.41725414129499	-37.127930207298284	-36.7875255021569	-36.71981196076515	-36.89903124697647	-36.41167756943486	-36.4020441754628	-37.55800281309292	-36.46912879318564	-54.72214096831185	-114.39282253847934	-170.3208954571661
1600	-30.743043705524066	-30.563679856596202	-30.42278003568403	-30.170856140764315	-29.9670326299034	-29.533003465407575	-29.276115282033164	-29.0281625101704	-28.936193413726986	-29.001961009525804	-28.768830717758185	-29.034302681796348	-29.97857894908125	-28.73283594684315	-35.596658518530774	-141.3057519946399	-212.29989580802263
1600	-39.023545877500496	-38.87410654780996	-38.691399272319515	-38.450783586474486	-38.252800787527605	-37.797625330079384	-37.56320011795623	-37.298568584571676	-37.16374743284558	-37.259475613180555	-36.93576794070267	-36.9941123980155	-37.79728606136264	-37.00796294160391	-44.19986017421517	-147.38160802766055	-207.37788928633051
