L	NEUTRAL_0.5	-4.0_0.0	-4.0_0.1	-4.0_0.3	-4.0_0.5	-3.0_0.0	-3.0_0.1	-3.0_0.3	-3.0_0.5	-2.0_0.0	-2.0_0.1	-2.0_0.3	-2.0_0.5	-1.0_0.0	-1.0_0.1	-1.0_0.3	-1.0_0.5
200	-12.275436470165417	-12.246094038849652	-12.235666844555617	-12.20804167497388	-12.170133107661332	-12.117394786941997	-12.09607699391149	-12.073420891689679	-12.078552813783975	-12.062231742471658	-12.103470681613196	-12.273105677147917	-12.547957765107771	-12.02277599475654	-13.757903073287693	-33.254700024302814	-40.498033107378824
200	-14.630204771929662	-14.596252828472196	-14.593406018701137	-14.565067563900936	-14.526373706294187	-14.486876176408028	-14.471475631398201	-14.459415080394944	-14.477005825386364	-14.414186973656655	-14.53387417579729	-14.888846784729145	-15.358920568570552	-14.37417239445307	-17.145406244505523	-38.02576371788486	-46.93932616723852
200	-8.714818781736561	-8.691440151127038	-8.671647901579574	-8.639535307069202	-8.61630441502676	-8.559804571276008	-8.525618997326708	-8.49308564693701	-8.478217586934985	-8.490791654518029	-8.45433362125919	-8.458086802420851	-8.538464718059878	-8.459886197921252	-9.094329918063792	-16.020792364698497	-23.98747251131929
200	-6.198676163207694	-6.178545898322849	-6.157509516315846	-6.1220837648648025	-6.092184834920501	-6.047884576233755	-5.996678942439007	-5.92694091558495	-5.875554483058801	-5.978103384593146	-5.758489467419505	-5.378449880425197	-5.0556668070651405	-5.947193816534271	-4.462611178416567	-4.921892762411065	-7.039233394044106
200	-14.989411819445902	-14.903986863004576	-14.926413059915575	-14.939093272134738	-14.91819200650482	-14.904694397400233	-14.845247138182804	-14.723385382198215	-14.889653580939942	-14.799535336350731	-14.812687097678419	-14.997709841450922	-15.821260816775158	-14.760135294432274	-24.668926568409063	-26.242024796582694	-29.370740773472196
200	-16.105148753627095	-16.019546193327535	-15.989776284031107	-15.876508172247735	-15.866069344877213	-15.89653330554201	-15.901925729505397	-15.802889823950018	-15.833971354920424	-15.770349741819736	-15.755844571334213	-15.926963034067699	-16.592543652378357	-15.817024922339456	-25.769513889361424	-28.04637657600031	-31.94232862091484
200	-14.074337338008256	-14.0607096630992	-14.03721161321233	-13.998679917249085	-13.992962815983953	-13.92901658037833	-13.891905797606288	-13.901746889817739	-13.908915024749398	-13.864207429823221	-13.959270563023093	-14.256701875744419	-14.638273463041768	-13.816965494217222	-16.259953412556087	-37.25841552579774	-46.46715733253239
200	-7.087110282026387	-7.064959164218478	-7.04409261226767	-7.012356182666064	-6.985683403090565	-6.9345625699250535	-6.895635985593344	-6.8561255414984625	-6.832912759005074	-6.867222780780533	-6.781968651809949	-6.686578715235176	-6.660650717644886	-6.834693531101399	-6.8714243671018975	-11.179531280337292	-16.713951608828538
200	-7.978748319794262	-7.955380582384147	-7.935175951903762	-7.904673084980135	-7.8803308956293	-7.824833523361843	-7.792301584756056	-7.7661971634603955	-7.756537877646734	-7.757685243158999	-7.739557038516939	-7.7850729173492645	-7.908045467252878	-7.7251427947717906	-8.541698668461821	-15.235792681598795	-22.919650162681037
200	-8.214094099086585	-8.192078134504941	-8.17278502413001	-8.14221553594476	-8.11479915275468	-8.060655826412729	-8.02779532252326	-7.997723598807808	-7.984573725717295	-7.993601643418861	-7.9672684208183115	-7.99315029044293	-8.107517597570071	-7.959811282170222	-8.760284215100553	-17.315017453098942	-27.84136075758025
200	-7.654095044481213	-7.633379743039293	-7.610369981218371	-7.576999273943267	-7.548940664966129	-7.501451434559941	-7.454588193641185	-7.402149832199781	-7.363077621087302	-7.43431643950914	-7.2778055148787555	-7.0305379766288345	-6.837800243978212	-7.4021434517366576	-6.591690206267827	-8.37630653799877	-11.711224216123878
200	-13.100398342668145	-13.075040825584628	-13.061261059830944	-13.035900400796177	-13.007703785713211	-12.956366380720887	-12.918038047826634	-12.909242194559207	-12.920771553366267	-12.883378037403686	-12.947899087186842	-13.179316082971324	-13.51562078079941	-12.850014926723352	-14.880228363560414	-37.063129564050584	-52.82589096316625
200	-14.067850345257328	-14.047532868938362	-14.0280630809171	-13.998375757698245	-13.972202931522359	-13.91483477570226	-13.888009695179884	-13.892358644893237	-13.902433704819558	-13.838039776335153	-13.970444130574371	-14.336715129502258	-14.790661077479799	-13.802514189239032	-16.538121691513552	-36.40834472121626	-51.978694854917244
